Customer_ID,complete_Mean,months
1084631,32.66666667,9
1084632,27.33333333,11
1084633,243.6666667,13
1084634,91,13
1084635,60.66666667,13
1084636,150.6666667,7
1084637,173.6666667,13
1084638,84,11
1084639,5.333333333,13
1084640,57.33333333,9
1084641,173.6666667,13
1084642,87,11
1084643,39.66666667,13
1084644,103.3333333,13
1084645,179.3333333,6
1084646,101.3333333,13
1084647,177.6666667,6
1084648,147.6666667,13
1084649,171,13
1084650,134,9
1084651,31.66666667,11
1084652,173,6
1084653,4.333333333,11
1084654,85.33333333,11
1084655,118.3333333,6
1084656,23,9
1084657,124.3333333,11
1084658,23.66666667,6
1084659,229.3333333,13
1084660,11,9
1084661,159.3333333,13
1084662,46.66666667,9
1084663,209.3333333,9
1084664,181.3333333,9
1084665,3.666666667,11
1084666,53.33333333,6
1084667,103,6
1084668,29,13
1084669,475,6
1084670,44,9
1084671,57,9
1084672,229,13
1084673,73.66666667,13
1084674,100.3333333,9
1084675,105.6666667,13
1084676,79.66666667,13
1084677,21.33333333,11
1084678,140.3333333,9
1084679,0,11
1084680,110.6666667,6
1084681,57.33333333,6
1084682,8,11
1084683,276,13
1084684,25,9
1084685,139,13
1084686,135.3333333,13
1084687,44.33333333,11
1084688,48.66666667,6
1084689,22,13
1084690,179,6
1084691,347.6666667,6
1084692,84.66666667,9
1084693,104,13
1084694,132.3333333,11
1084695,77.66666667,11
1084696,34,6
1084697,40.33333333,13
1084698,24.33333333,13
1084699,39.33333333,11
1084700,89.33333333,13
1084701,12.33333333,13
1084702,28,13
1084703,42.33333333,9
1084704,353.6666667,11
1084705,78.33333333,9
1084706,214.3333333,6
1084707,61.33333333,13
1084708,18.33333333,9
1084709,141.3333333,6
1084710,237.6666667,9
1084711,28.33333333,6
1084712,0,12
1084713,130,6
1084714,50,8
1084715,113.3333333,12
1084716,70.66666667,6
1084717,175.6666667,10
1084718,25.33333333,6
1084719,119.6666667,8
1084720,189,12
1084721,153,8
1084722,94.66666667,6
1084723,187.6666667,8
1084724,5.333333333,10
1084725,81,8
1084726,45,6
1084727,0.666666667,10
1084728,1.333333333,6
1084729,255,12
1084730,21,6
1084731,35,6
1084732,173,12
1084733,66.66666667,12
1084734,213.6666667,6
1084735,102.3333333,8
1084736,44.66666667,8
1084737,136.3333333,6
1084738,200.3333333,6
1084739,31.33333333,10
1084740,29,8
1084741,160.6666667,10
1084742,31.66666667,12
1084743,85.33333333,12
1084744,42,6
1084745,341.6666667,12
1084746,20.66666667,12
1084747,58.33333333,10
1084748,106.6666667,12
1084749,109.3333333,8
1084750,20.33333333,8
1084751,172.3333333,8
1084752,277.6666667,6
1084753,53.66666667,10
1084754,122.3333333,6
1084755,125,12
1084756,0,8
1084757,55,12
1084758,1,12
1084759,133.3333333,8
1084760,43.33333333,10
1084761,143.6666667,10
1084762,3.333333333,10
1084763,60.66666667,12
1084764,262.6666667,6
1084765,72.33333333,6
1084766,126.6666667,12
1084767,83,12
1084768,101.3333333,8
1084769,145.6666667,6
1084770,118.3333333,12
1084771,7.666666667,8
1084772,180.6666667,12
1084773,79.33333333,12
1084774,42,8
1084775,144.6666667,10
1084776,307.6666667,10
1084777,38.33333333,12
1084778,17.66666667,10
1084779,153,6
1084780,147,12
1084781,82.33333333,12
1084782,0,8
1084783,269.3333333,8
1084784,113.6666667,6
1084785,96.66666667,12
1084786,0,12
1084787,220.3333333,10
1084788,154.6666667,12
1084789,289,12
1084790,54.66666667,12
1084791,8.333333333,8
1084792,125.6666667,6
1084793,11.33333333,12
1084794,79.66666667,8
1084795,209.3333333,10
1084796,148,12
1084797,137.3333333,6
1084798,34.33333333,10
1084799,102.3333333,8
1084800,225,8
1084801,88.66666667,6
1084802,297,8
1084803,39,8
1084804,50.66666667,12
1084805,134.6666667,6
1084806,22,8
1084807,0.666666667,12
1084808,457.6666667,6
1084809,230.6666667,10
1084810,11,12
1084811,51.66666667,12
1084812,126.3333333,12
1084813,79.66666667,12
1084814,43.66666667,6
1084815,10,10
1084816,191.3333333,8
1084817,121.3333333,12
1084818,171.6666667,8
1084819,166,6
1084820,122,12
1084821,182,6
1084822,109.3333333,12
1084823,164.3333333,8
1084824,78.33333333,6
1084825,101.3333333,12
1084826,178.3333333,8
1084827,42.66666667,6
1084828,24.33333333,10
1084829,14,8
1084830,34.66666667,12
1084831,109.3333333,8
1084832,63,10
1084833,205,6
1084834,382.3333333,8
1084835,18,6
1084836,111,8
1084837,159,10
1084838,23.66666667,10
1084839,99,12
1084840,102.3333333,12
1084841,70.66666667,8
1084842,57.66666667,8
1084843,32.66666667,6
1084844,312,6
1084845,130,12
1084846,273,6
1084847,16,12
1084848,4.666666667,6
1084849,105,6
1084850,63.66666667,10
1084851,154,10
1084852,273.3333333,12
1084853,70,6
1084854,45,8
1084855,56.66666667,10
1084856,269.6666667,12
1084857,253,8
1084858,69.33333333,10
1084859,116.6666667,10
1084860,215.3333333,12
1084861,344.6666667,6
1084862,136.3333333,8
1084863,113.3333333,10
1084864,86.33333333,12
1084865,98.66666667,12
1084866,213.6666667,12
1084867,40.33333333,8
1084868,150.3333333,10
1084869,404.3333333,12
1084870,52.66666667,8
1084871,118,12
1084872,132,12
1084873,94.66666667,10
1084874,5.333333333,12
1084875,110.6666667,12
1084876,269,10
1084877,242.6666667,6
1084878,78.66666667,12
1084879,544,12
1084880,177.6666667,6
1084881,83.66666667,12
1084882,128.3333333,10
1084883,407,10
1084884,231.3333333,12
1084885,128.3333333,12
1084886,75.33333333,10
1084887,67.66666667,6
1084888,35.66666667,8
1084889,77.33333333,6
1084890,47,8
1084891,256,10
1084892,243,12
1084893,17.33333333,8
1084894,126.6666667,12
1084895,18.33333333,12
1084896,195.6666667,12
1084897,19.66666667,8
1084898,156.6666667,8
1084899,138.3333333,6
1084900,141.6666667,8
1084901,3.333333333,10
1084902,170.3333333,12
1084903,154,6
1084904,64.33333333,8
1084905,10.66666667,10
1084906,122.6666667,12
1084907,54,12
1084908,80.33333333,6
1084909,194.6666667,8
1084910,27.66666667,8
1084911,32.66666667,12
1084912,153,10
1084913,52,6
1084914,237.3333333,12
1084915,408,6
1084916,16,8
1084917,94,12
1084918,26.66666667,6
1084919,73.66666667,8
1084920,39,6
1084921,112.3333333,8
1084922,167.6666667,10
1084923,4.333333333,6
1084924,37.33333333,10
1084925,301.6666667,12
1084926,222.6666667,10
1084927,63.33333333,6
1084928,79.33333333,6
1084929,72,6
1084930,67.66666667,12
1084931,131,12
1084932,337.3333333,12
1084933,306.6666667,8
1084934,153.3333333,12
1084935,543,6
1084936,43.33333333,12
1084937,385.3333333,10
1084938,13,12
1084939,23.66666667,12
1084940,0,12
1084941,32.33333333,8
1084942,28,8
1084943,41,10
1084944,47.33333333,6
1084945,144,12
1084946,43.33333333,8
1084947,37.33333333,6
1084948,150.3333333,6
1084949,177.3333333,12
1084950,108,6
1084951,121.6666667,12
1084952,102.3333333,6
1084953,51.66666667,8
1084954,2.333333333,10
1084955,21.66666667,10
1084956,67,8
1084957,648,6
1084958,14,8
1084959,143.6666667,10
1084960,111.3333333,8
1084961,102.3333333,8
1084962,430.3333333,6
1084963,43,6
1084964,64.33333333,12
1084965,17,12
1084966,153.6666667,12
1084967,193.3333333,12
1084968,12,8
1084969,26.66666667,10
1084970,386,12
1084971,340.3333333,8
1084972,165.6666667,6
1084973,28,12
1084974,67,6
1084975,22.33333333,12
1084976,369.6666667,10
1084977,168.3333333,12
1084978,175.6666667,8
1084979,315.6666667,12
1084980,172,10
1084981,84.66666667,10
1084982,558,6
1084983,67,8
1084984,15.33333333,12
1084985,1.333333333,6
1084986,167,6
1084987,172.6666667,6
1084988,221.6666667,10
1084989,3.333333333,12
1084990,33.66666667,8
1084991,71.66666667,10
1084992,198,8
1084993,226.6666667,12
1084994,37.33333333,6
1084995,66.33333333,6
1084996,115,8
1084997,21.66666667,10
1084998,135,6
1084999,294.6666667,10
1085000,160.6666667,12
1085001,103.3333333,12
1085002,76,6
1085003,112.6666667,10
1085004,1,6
1085005,224.3333333,6
1085006,62.66666667,6
1085007,666.6666667,12
1085008,77.66666667,12
1085009,5.666666667,12
1085010,10.66666667,8
1085011,35,10
1085012,81.66666667,10
1085013,42.33333333,6
1085014,120,10
1085015,186.3333333,10
1085016,154,12
1085017,156.3333333,8
1085018,102,10
1085019,20,12
1085020,207.6666667,6
1085021,81.66666667,10
1085022,69.66666667,10
1085023,11.33333333,8
1085024,135.6666667,6
1085025,305.6666667,8
1085026,318.3333333,6
1085027,152,6
1085028,30.66666667,12
1085029,82.33333333,12
1085030,28.33333333,8
1085031,320,12
1085032,37,10
1085033,116.6666667,12
1085034,31,12
1085035,72,10
1085036,183.3333333,12
1085037,308.6666667,6
1085038,28.33333333,12
1085039,21.66666667,10
1085040,55.33333333,6
1085041,38,12
1085042,344,6
1085043,103.6666667,6
1085044,215.3333333,8
1085045,52.33333333,10
1085046,113.3333333,12
1085047,443.6666667,6
1085048,22,12
1085049,82.33333333,6
1085050,115.3333333,6
1085051,109.6666667,6
1085052,52.66666667,10
1085053,27.66666667,10
1085054,47,12
1085055,11.33333333,6
1085056,91.66666667,8
1085057,20.33333333,6
1085058,235,8
1085059,69,10
1085060,48,6
1085061,309,8
1085062,50,6
1085063,130,8
1085064,261,6
1085065,34,8
1085066,29.66666667,8
1085067,193,10
1085068,286.3333333,10
1085069,0,12
1085070,36.33333333,10
1085071,2.333333333,10
1085072,187,6
1085073,69,6
1085074,107.6666667,12
1085075,72,6
1085076,533.6666667,12
1085077,39,10
1085078,111.6666667,6
1085079,132.6666667,6
1085080,141.3333333,12
1085081,41.33333333,10
1085082,250,8
1085083,383,12
1085084,109.6666667,6
1085085,114.3333333,8
1085086,245,12
1085087,258.6666667,10
1085088,295,12
1085089,50.66666667,12
1085090,68.66666667,6
1085091,199.3333333,12
1085092,8.666666667,8
1085093,10.33333333,8
1085094,154.3333333,6
1085095,34.66666667,8
1085096,15,6
1085097,93.66666667,8
1085098,158.3333333,8
1085099,85.33333333,6
1085100,153,6
1085101,218.3333333,12
1085102,144.3333333,6
1085103,58.66666667,10
1085104,61,6
1085105,52.66666667,6
1085106,253,12
1085107,413.3333333,12
1085108,412.6666667,6
1085109,57.33333333,12
1085110,5,8
1085111,17.66666667,12
1085112,36.66666667,10
1085113,40,10
1085114,220.3333333,10
1085115,13.33333333,6
1085116,201.3333333,12
1085117,54,10
1085118,43.66666667,6
1085119,150.3333333,6
1085120,0,10
1085121,40.33333333,10
1085122,243.6666667,12
1085123,182.6666667,10
1085124,79.66666667,12
1085125,64,8
1085126,126.6666667,6
1085127,170,8
1085128,248,8
1085129,0,10
1085130,156,8
1085131,92,6
1085132,301.3333333,12
1085133,46,8
1085134,204.3333333,8
1085135,94.66666667,12
1085136,71.66666667,10
1085137,24.33333333,12
1085138,81,6
1085139,280,10
1085140,438.6666667,6
1085141,46,12
1085142,216.3333333,6
1085143,2.666666667,12
1085144,139.3333333,6
1085145,21,6
1085146,14.66666667,10
1085147,100.3333333,12
1085148,97.66666667,12
1085149,60.33333333,12
1085150,34.33333333,6
1085151,170,12
1085152,47.66666667,8
1085153,69.33333333,10
1085154,0,12
1085155,177,8
1085156,29,12
1085157,0,11
1085158,207,8
1085159,174.3333333,10
1085160,148.6666667,12
1085161,72.66666667,12
1085162,117.6666667,12
1085163,57.33333333,6
1085164,76,8
1085165,81.33333333,12
1085166,0,12
1085167,0,6
1085168,101.3333333,12
1085169,19.33333333,12
1085170,207.6666667,10
1085171,22,6
1085172,8,12
1085173,0,6
1085174,349,12
1085175,53.33333333,12
1085176,310.6666667,8
1085177,79,8
1085178,34.33333333,12
1085179,135.3333333,6
1085180,63.66666667,10
1085181,27.66666667,12
1085182,286,6
1085183,50,12
1085184,48.33333333,12
1085185,190.3333333,6
1085186,5.333333333,12
1085187,230.6666667,12
1085188,152,12
1085189,12.66666667,8
1085190,127,6
1085191,65.33333333,8
1085192,0,12
1085193,215.6666667,12
1085194,177.3333333,6
1085195,127.3333333,8
1085196,39.33333333,6
1085197,347.3333333,6
1085198,53.66666667,8
1085199,81.66666667,12
1085200,198.3333333,12
1085201,467,6
1085202,177.3333333,10
1085203,76.33333333,6
1085204,155.3333333,12
1085205,121.6666667,12
1085206,102.6666667,12
1085207,110,12
1085208,146.6666667,10
1085209,62.66666667,6
1085210,204,8
1085211,239,6
1085212,89.33333333,10
1085213,69.66666667,12
1085214,346.6666667,6
1085215,16.66666667,12
1085216,180,8
1085217,273.6666667,8
1085218,156.6666667,6
1085219,198,6
1085220,52,6
1085221,273,6
1085222,12,8
1085223,215.3333333,12
1085224,158.6666667,10
1085225,165,8
1085226,104,10
1085227,20.66666667,12
1085228,91,6
1085229,66,6
1085230,243,8
1085231,84.66666667,6
1085232,94.66666667,8
1085233,136,12
1085234,162.3333333,12
1085235,46.66666667,10
1085236,14.33333333,10
1085237,0,12
1085238,121.3333333,12
1085239,24.33333333,8
1085240,200.6666667,8
1085241,356.3333333,8
1085242,73.33333333,12
1085243,263.6666667,12
1085244,24.33333333,12
1085245,14,6
1085246,0,8
1085247,92.66666667,10
1085248,97.66666667,12
1085249,17.33333333,6
1085250,148,6
1085251,192.3333333,12
1085252,62,6
1085253,397.6666667,6
1085254,73.66666667,8
1085255,159.6666667,10
1085256,50,8
1085257,357.3333333,6
1085258,147,6
1085259,99.33333333,12
1085260,154.6666667,12
1085261,39.66666667,12
1085262,0,12
1085263,315.3333333,8
1085264,93.66666667,10
1085265,86.66666667,10
1085266,221.3333333,10
1085267,353,10
1085268,38.33333333,12
1085269,0,6
1085270,392,8
1085271,14.66666667,10
1085272,112.3333333,12
1085273,508.6666667,8
1085274,68.66666667,12
1085275,294.6666667,6
1085276,27.33333333,12
1085277,230,12
1085278,51.33333333,10
1085279,218.3333333,10
1085280,16.33333333,10
1085281,83,6
1085282,25,12
1085283,145.3333333,6
1085284,356,12
1085285,105.3333333,12
1085286,80,12
1085287,462,10
1085288,16.33333333,8
1085289,607.6666667,6
1085290,33,6
1085291,0,6
1085292,18,10
1085293,115.3333333,12
1085294,374.6666667,8
1085295,106.6666667,12
1085296,29.33333333,8
1085297,148.6666667,6
1085298,75.33333333,8
1085299,69.33333333,6
1085300,106,8
1085301,434,8
1085302,41.33333333,6
1085303,54,10
1085304,38.66666667,12
1085305,217.6666667,6
1085306,141.3333333,12
1085307,209.6666667,6
1085308,39.66666667,12
1085309,146.3333333,12
1085310,0,10
1085311,169.6666667,12
1085312,119.6666667,6
1085313,29.33333333,10
1085314,110.6666667,6
1085315,28.66666667,12
1085316,208.6666667,8
1085317,114.3333333,12
1085318,774.3333333,12
1085319,114.6666667,8
1085320,62.33333333,8
1085321,97,8
1085322,0,10
1085323,156,12
1085324,174.3333333,10
1085325,147.3333333,12
1085326,0,10
1085327,597.3333333,6
1085328,363.6666667,10
1085329,181,8
1085330,295.6666667,6
1085331,99,8
1085332,47.33333333,8
1085333,509.6666667,6
1085334,126.6666667,6
1085335,15.33333333,10
1085336,66,10
1085337,45.33333333,12
1085338,116.3333333,12
1085339,110,8
1085340,73,12
1085341,134,12
1085342,249.3333333,8
1085343,26.66666667,8
1085344,42.33333333,8
1085345,343.3333333,12
1085346,107,10
1085347,1078.333333,12
1085348,50.66666667,6
1085349,283.6666667,12
1085350,135.6666667,12
1085351,1.666666667,10
1085352,93.66666667,12
1085353,409.3333333,6
1085354,126,6
1085355,231,8
1085356,123,12
1085357,86.33333333,6
1085358,54.66666667,12
1085359,96.33333333,12
1085360,557,10
1085361,2.333333333,8
1085362,103,8
1085363,121,12
1085364,42,12
1085365,150.3333333,12
1085366,132,8
1085367,142.3333333,12
1085368,325,12
1085369,72.33333333,10
1085370,307.3333333,10
1085371,8.333333333,6
1085372,346.6666667,12
1085373,174.6666667,10
1085374,175.3333333,12
1085375,112,12
1085376,802,10
1085377,106.3333333,10
1085378,57.66666667,6
1085379,151,12
1085380,6,10
1085381,167,10
1085382,42.33333333,12
1085383,413.3333333,12
1085384,53.66666667,12
1085385,33.66666667,6
1085386,448.6666667,12
1085387,27.33333333,12
1085388,112.3333333,6
1085389,310,8
1085390,208.3333333,12
1085391,267.3333333,12
1085392,195,6
1085393,0,12
1085394,218,6
1085395,89,6
1085396,0.666666667,12
1085397,51,6
1085398,262,12
1085399,14.66666667,8
1085400,62,8
1085401,121.3333333,12
1085402,40.66666667,12
1085403,162,12
1085404,151.6666667,12
1085405,67,12
1085406,200.6666667,6
1085407,198,8
1085408,99.66666667,12
1085409,82.66666667,6
1085410,345.6666667,12
1085411,112.6666667,12
1085412,97,6
1085413,36.33333333,10
1085414,126.6666667,8
1085415,518,12
1085416,102.6666667,10
1085417,114.6666667,10
1085418,14.66666667,6
1085419,45.33333333,8
1085420,154.6666667,6
1085421,418,6
1085422,314.6666667,8
1085423,119.3333333,6
1085424,42,10
1085425,783.3333333,6
1085426,125.6666667,6
1085427,310.3333333,8
1085428,48.66666667,12
1085429,100.6666667,8
1085430,332.3333333,8
1085431,32.66666667,12
1085432,28.33333333,12
1085433,93.33333333,12
1085434,206.6666667,6
1085435,361.6666667,8
1085436,374,10
1085437,115.3333333,12
1085438,100.3333333,6
1085439,242.3333333,6
1085440,70.33333333,6
1085441,328,6
1085442,293.6666667,6
1085443,73.33333333,12
1085444,94.66666667,12
1085445,185.3333333,8
1085446,77.33333333,10
1085447,208,8
1085448,42.66666667,10
1085449,0,10
1085450,96.66666667,6
1085451,60.33333333,6
1085452,141,10
1085453,120,8
1085454,162,6
1085455,413,12
1085456,78.66666667,6
1085457,19.33333333,10
1085458,39,12
1085459,41.33333333,6
1085460,287.3333333,8
1085461,163.6666667,10
1085462,108,6
1085463,72,6
1085464,11.66666667,8
1085465,31.66666667,10
1085466,47,8
1085467,35.33333333,10
1085468,80.66666667,6
1085469,21,12
1085470,141.3333333,10
1085471,135.3333333,8
1085472,35,12
1085473,168,8
1085474,89.33333333,10
1085475,36.33333333,6
1085476,222.6666667,8
1085477,11.33333333,10
1085478,307.3333333,12
1085479,20.66666667,12
1085480,154.6666667,6
1085481,136,6
1085482,290.3333333,12
1085483,12.33333333,12
1085484,53.66666667,6
1085485,67.66666667,12
1085486,77.33333333,12
1085487,81.66666667,10
1085488,604.3333333,8
1085489,38.33333333,12
1085490,376,6
1085491,98.66666667,12
1085492,22.66666667,10
1085493,112.3333333,6
1085494,118,12
1085495,197.3333333,8
1085496,153.6666667,12
1085497,367.3333333,10
1085498,109.3333333,10
1085499,84.66666667,6
1085500,144.3333333,12
1085501,76,6
1085502,133.3333333,6
1085503,11.33333333,12
1085504,113.6666667,6
1085505,0,12
1085506,0.666666667,12
1085507,1,12
1085508,130,6
1085509,108.3333333,6
1085510,75,12
1085511,288,10
1085512,57.33333333,8
1085513,84.66666667,10
1085514,189.6666667,8
1085515,50,6
1085516,73,12
1085517,53,6
1085518,124.6666667,10
1085519,175.3333333,10
1085520,44.66666667,6
1085521,125,6
1085522,44.33333333,12
1085523,190.3333333,10
1085524,145.6666667,6
1085525,31.66666667,8
1085526,64.66666667,12
1085527,38,12
1085528,34.33333333,8
1085529,273.3333333,12
1085530,72.33333333,12
1085531,122,10
1085532,75.66666667,12
1085533,56.33333333,8
1085534,49.66666667,12
1085535,104,12
1085536,7.333333333,6
1085537,132,12
1085538,76.66666667,8
1085539,150.6666667,10
1085540,181,6
1085541,44,8
1085542,88.66666667,10
1085543,94.33333333,8
1085544,159.3333333,10
1085545,0.666666667,12
1085546,179.3333333,12
1085547,163,8
1085548,96,8
1085549,29,10
1085550,165.3333333,12
1085551,148,8
1085552,64.66666667,6
1085553,55.33333333,6
1085554,32.33333333,8
1085555,45,6
1085556,126,12
1085557,100,8
1085558,212,6
1085559,102.3333333,6
1085560,47.66666667,10
1085561,3.333333333,12
1085562,23.66666667,6
1085563,298,12
1085564,115.3333333,6
1085565,297.3333333,8
1085566,31,8
1085567,569,8
1085568,84.33333333,12
1085569,238.3333333,12
1085570,0.333333333,12
1085571,379.6666667,12
1085572,108.3333333,8
1085573,27,6
1085574,45,8
1085575,95.33333333,12
1085576,28.66666667,10
1085577,579,12
1085578,55.33333333,12
1085579,0,12
1085580,182,6
1085581,43.66666667,6
1085582,51.66666667,12
1085583,383.6666667,6
1085584,196.6666667,8
1085585,141.6666667,6
1085586,46.33333333,10
1085587,182.6666667,12
1085588,261.6666667,12
1085589,231.3333333,8
1085590,86.33333333,12
1085591,155,8
1085592,40.33333333,10
1085593,39.66666667,10
1085594,114.6666667,6
1085595,362,12
1085596,129,10
1085597,52.33333333,6
1085598,22,6
1085599,135,12
1085600,141,12
1085601,158.6666667,6
1085602,38.33333333,12
1085603,39.66666667,6
1085604,47,12
1085605,58,12
1085606,153.6666667,8
1085607,154.6666667,10
1085608,256,10
1085609,146.6666667,12
1085610,35.66666667,6
1085611,248.3333333,12
1085612,125,8
1085613,22.66666667,12
1085614,204.3333333,10
1085615,63.66666667,6
1085616,543.6666667,10
1085617,126.3333333,12
1085618,108,10
1085619,276.6666667,8
1085620,23,6
1085621,16.33333333,12
1085622,30.66666667,6
1085623,49.33333333,10
1085624,175,8
1085625,69.33333333,12
1085626,14,8
1085627,79.66666667,12
1085628,144,10
1085629,10,8
1085630,167,6
1085631,320.6666667,8
1085632,99,8
1085633,275.3333333,8
1085634,95,12
1085635,117,6
1085636,3.666666667,12
1085637,245,6
1085638,117.3333333,6
1085639,50,10
1085640,93.33333333,6
1085641,223.3333333,6
1085642,72.33333333,10
1085643,62.66666667,10
1085644,82.66666667,6
1085645,94.33333333,6
1085646,42.66666667,12
1085647,5.666666667,6
1085648,73.33333333,8
1085649,427.6666667,8
1085650,124.6666667,8
1085651,19.33333333,12
1085652,27.66666667,10
1085653,87,6
1085654,114,6
1085655,76.66666667,10
1085656,190.6666667,12
1085657,165.3333333,8
1085658,214,6
1085659,254.3333333,10
1085660,123,6
1085661,105.3333333,6
1085662,155.6666667,10
1085663,18,12
1085664,14.66666667,12
1085665,25.66666667,8
1085666,141.3333333,6
1085667,308.6666667,12
1085668,176,10
1085669,451,6
1085670,17.33333333,12
1085671,260,6
1085672,34.33333333,8
1085673,108.6666667,12
1085674,75.33333333,12
1085675,187.6666667,8
1085676,18.33333333,10
1085677,113,10
1085678,58.66666667,10
1085679,54.66666667,12
1085680,3,8
1085681,125.3333333,8
1085682,212,12
1085683,31.66666667,8
1085684,50.66666667,12
1085685,205.6666667,6
1085686,8.666666667,6
1085687,103,12
1085688,168.6666667,6
1085689,261.3333333,6
1085690,422.3333333,12
1085691,101.3333333,12
1085692,20,12
1085693,24.66666667,12
1085694,257,12
1085695,154.6666667,6
1085696,125.3333333,8
1085697,92.33333333,8
1085698,100.6666667,10
1085699,232.3333333,6
1085700,93.33333333,8
1085701,30.66666667,6
1085702,90,6
1085703,199.3333333,12
1085704,60,10
1085705,31.33333333,12
1085706,198.6666667,6
1085707,118,6
1085708,103.3333333,12
1085709,197.3333333,12
1085710,6,12
1085711,77,12
1085712,196.6666667,12
1085713,7,12
1085714,85.66666667,12
1085715,21,8
1085716,111.6666667,6
1085717,31.66666667,8
1085718,125,12
1085719,95,6
1085720,170,12
1085721,51,6
1085722,62.66666667,6
1085723,44.33333333,12
1085724,282.3333333,12
1085725,60.33333333,12
1085726,0,12
1085727,185.3333333,10
1085728,173.3333333,6
1085729,82.33333333,6
1085730,87,10
1085731,66.33333333,6
1085732,182.6666667,10
1085733,27.33333333,12
1085734,7.666666667,6
1085735,68,6
1085736,23.66666667,6
1085737,40.33333333,12
1085738,29.33333333,6
1085739,16,12
1085740,87.33333333,12
1085741,126.6666667,6
1085742,102,6
1085743,67.33333333,8
1085744,0,12
1085745,27.33333333,6
1085746,179,6
1085747,99.66666667,10
1085748,348,12
1085749,5.333333333,8
1085750,22.66666667,12
1085751,145.3333333,12
1085752,118,12
1085753,117.6666667,6
1085754,36.33333333,10
1085755,89.33333333,10
1085756,338.3333333,6
1085757,9,10
1085758,416.3333333,8
1085759,116,12
1085760,87,6
1085761,106.6666667,8
1085762,188.3333333,10
1085763,236,6
1085764,124.6666667,8
1085765,145.6666667,12
1085766,258.6666667,8
1085767,78.66666667,6
1085768,49.33333333,10
1085769,271.6666667,6
1085770,3,6
1085771,305.6666667,8
1085772,151.3333333,8
1085773,52.33333333,12
1085774,201.3333333,12
1085775,17.33333333,12
1085776,48.33333333,12
1085777,75,12
1085778,237,6
1085779,100,8
1085780,255.6666667,12
1085781,106.3333333,8
1085782,734,6
1085783,86,12
1085784,74.66666667,6
1085785,33.33333333,12
1085786,49.33333333,12
1085787,28.66666667,12
1085788,86.66666667,12
1085789,134.6666667,12
1085790,197.6666667,8
1085791,148.6666667,10
1085792,3,12
1085793,179.6666667,8
1085794,46.66666667,12
1085795,7,12
1085796,135.6666667,6
1085797,2,12
1085798,143.6666667,6
1085799,226.3333333,6
1085800,123.6666667,6
1085801,122.6666667,10
1085802,132.3333333,8
1085803,134,10
1085804,103.3333333,8
1085805,70.33333333,10
1085806,202.6666667,10
1085807,28.66666667,10
1085808,87.33333333,8
1085809,67.66666667,12
1085810,123.3333333,6
1085811,201.6666667,10
1085812,65.66666667,10
1085813,0,12
1085814,128.6666667,6
1085815,105.6666667,6
1085816,26.33333333,12
1085817,82,12
1085818,60.33333333,12
1085819,180.3333333,8
1085820,79,12
1085821,18.66666667,10
1085822,69,12
1085823,233.6666667,8
1085824,2.666666667,12
1085825,96.66666667,12
1085826,86,6
1085827,245.6666667,10
1085828,217.3333333,10
1085829,236,12
1085830,45.33333333,12
1085831,445.3333333,6
1085832,9.333333333,8
1085833,100,12
1085834,228,6
1085835,123.6666667,12
1085836,0,12
1085837,218.6666667,8
1085838,92.33333333,6
1085839,1036.333333,10
1085840,79.66666667,6
1085841,222,12
1085842,72.33333333,10
1085843,209.6666667,6
1085844,152.3333333,12
1085845,90,8
1085846,349.3333333,8
1085847,175,12
1085848,159,6
1085849,15.66666667,6
1085850,292.6666667,12
1085851,180,6
1085852,140.6666667,6
1085853,116,12
1085854,97,6
1085855,360.3333333,6
1085856,76.33333333,6
1085857,141.3333333,10
1085858,340,8
1085859,77,8
1085860,80.66666667,12
1085861,5.666666667,12
1085862,51.33333333,6
1085863,510.3333333,6
1085864,0,12
1085865,309.6666667,8
1085866,79.33333333,12
1085867,54.66666667,6
1085868,431.3333333,6
1085869,94.66666667,10
1085870,75,8
1085871,12.66666667,8
1085872,115.3333333,8
1085873,40,12
1085874,27.66666667,6
1085875,94.33333333,6
1085876,286.6666667,6
1085877,66.66666667,12
1085878,163.6666667,6
1085879,77.33333333,6
1085880,62.33333333,10
1085881,162.6666667,6
1085882,184,12
1085883,47,12
1085884,275.6666667,6
1085885,403.3333333,12
1085886,23.66666667,10
1085887,0,12
1085888,72,6
1085889,208,6
1085890,28.66666667,8
1085891,69,12
1085892,233.6666667,6
1085893,253.6666667,12
1085894,197.6666667,12
1085895,0.333333333,10
1085896,42.66666667,8
1085897,204.6666667,8
1085898,16.66666667,12
1085899,6.666666667,8
1085900,340,6
1085901,228.3333333,8
1085902,203,10
1085903,24.33333333,10
1085904,155,8
1085905,69.33333333,10
1085906,62.66666667,10
1085907,137.6666667,8
1085908,111,12
1085909,134,6
1085910,173,12
1085911,160.3333333,12
1085912,53,8
1085913,127.3333333,8
1085914,123,10
1085915,84.66666667,10
1085916,189.6666667,12
1085917,55,6
1085918,123.6666667,8
1085919,66,12
1085920,0.666666667,8
1085921,23,8
1085922,71.33333333,12
1085923,40.33333333,12
1085924,205,10
1085925,205.3333333,12
1085926,150.3333333,12
1085927,163.3333333,12
1085928,328.3333333,8
1085929,33,12
1085930,224.6666667,12
1085931,60.33333333,10
1085932,10.33333333,8
1085933,24.33333333,10
1085934,48.66666667,12
1085935,0,12
1085936,24,12
1085937,530.3333333,6
1085938,378.3333333,6
