Customer_ID,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod
1070002,40,0,0,0,13,1,1,U,ZA
1070003,0,0,0,1,11,1,1,U,AA
1070004,347,0,9,0,15,1,1,Y,EA
1070005,0,0,0,1,13,2,1,U,AA
1070006,0,0,0,1,13,1,1,U,AA
1070007,120.3333333,0,1.666666667,0,15,2,1,U,EA
1070008,0,0,0,0,13,2,1,U,AA
1070009,0,0,0,0,9,1,1,U,CA
1070010,0,0,0,0,9,2,2,U,AA
1070011,0,0,0,1,11,1,1,Y,AA
1070012,0.333333333,0,0,1,13,1,1,U,CA
1070013,0,0,0,0,15,1,1,Y,AA
1070014,133,0,2.333333333,0,11,1,1,N,AA
1070015,97.66666667,0,1,0,15,1,1,U,AA
1070016,74.66666667,0,0,1,11,1,1,U,DA
1070017,0,0,0,1,11,2,2,U,BA
1070018,159,0,3,0,9,3,2,U,BA
1070019,0,0,0,0,15,2,2,Y,J
1070020,126,0,0.666666667,1,13,2,2,U,BA
1070021,88.33333333,0,0,1,13,6,2,U,A
1070022,0,0,0,1,9,1,1,U,AA
1070023,0,0,0,1,9,3,2,N,A
1070024,0,0,0,1,15,1,1,U,AA
1070025,74.33333333,0,0.333333333,1,13,3,2,U,AA
1070026,148.6666667,0,0.666666667,1,11,1,1,U,AA
1070027,252.6666667,0,0.333333333,1,13,1,0,U,AA
1070028,51.33333333,0,0,0,11,1,1,U,AA
1070029,0,0,0,0,11,2,2,Y,AA
1070030,0,0,0,1,13,2,1,U,A
1070031,0,0,0,0,8,2,2,N,AA
1070032,63,0,0.333333333,1,13,1,1,U,CA
1070033,0,0,0,1,15,1,1,U,AA
1070034,0,0,0,1,11,1,1,U,C2
1070035,73,0,0,1,13,3,1,U,B
1070036,0,0,0,0,11,1,1,U,AA
1070037,0,0,0,1,15,1,1,U,AA
1070038,0,0,0,1,11,1,1,U,EA
1070039,235.6666667,0,2.333333333,0,8,1,1,U,EA
1070040,214.6666667,0,0.333333333,0,8,2,2,U,AA
1070041,62.33333333,0,0,0,11,1,1,Y,AA
1070042,74.66666667,0,0,1,15,1,1,U,AA
1070043,0,0,0,1,13,2,2,U,A
1070044,0,0,0,1,11,1,1,U,AA
1070045,0,0,0,1,11,1,1,U,AA
1070046,0,0,0,1,13,1,1,U,AA
1070047,83.66666667,0,0.666666667,1,15,1,1,Y,BA
1070048,92.33333333,0,0.333333333,1,11,2,2,U,AA
1070049,35.33333333,0,0.333333333,1,11,2,1,U,AA
1070050,0,0,0,1,13,1,1,Y,AA
1070051,0,0,0,0,15,2,2,U,AA
1070052,63.33333333,0,0,1,11,1,1,U,AA
1070053,0,0,0,1,11,1,1,U,BA
1070054,100,0,3,1,8,6,3,N,DA
1070055,73,0,1,1,13,1,1,U,AA
1070056,0,0,0,1,11,1,1,N,AA
1070057,0,0,0,1,15,1,1,U,DA
1070058,11.33333333,0,0,1,13,2,2,Y,AA
1070059,0,0,0,0,15,3,3,U,AA
1070060,77,0,0.333333333,1,15,1,1,U,AA
1070061,0,0,0,0,15,2,2,U,AA
1070062,18.66666667,0,0,1,15,1,1,Y,AA
1070063,0,0,0,1,15,1,1,U,AA
1070064,0,0,0,1,15,1,1,U,AA
1070065,0,0,0,0,8,3,1,Y,CA
1070066,396,0,1.333333333,0,11,1,1,Y,ZA
1070067,0,0,0,0,8,3,1,U,A
1070068,85,0,0.333333333,1,13,1,1,Y,CA
1070069,16,0,0,1,13,1,1,N,AA
1070070,0,0,0,1,11,1,1,U,AA
1070071,272,0,6,1,13,1,1,U,AA
1070072,0,0,0,0,11,1,1,U,CA
1070073,0,0,0,1,8,1,1,U,AA
1070074,0,0,0,1,11,2,2,U,AA
1070075,502.6666667,0,33.66666667,1,13,2,2,Y,U1
1070076,0,0,0,0,8,2,2,U,A
1070077,0,0,0,1,13,1,1,U,AA
1070078,0,0,0,1,13,1,0,U,AA
1070079,0,0,0,0,13,1,1,U,B
1070080,0,0,0,1,11,1,1,U,ZA
1070081,267,0,4.333333333,1,8,1,1,U,EA
1070082,146.6666667,0,2,1,11,2,1,N,BA
1070083,0,0,0,1,13,1,1,U,BA
1070084,72.66666667,0,0,1,13,2,1,U,C2
1070085,0,0,0,1,13,1,1,U,BA
1070086,0,0,0,0,11,1,1,U,AA
1070087,0,0,0,1,8,1,1,U,AA
1070088,0,0,0,1,11,1,1,Y,AA
1070089,0,0,0,1,11,4,2,U,AA
1070090,188.3333333,0,0,1,13,1,1,N,ZA
1070091,181,0,3,1,11,1,1,U,AA
1070092,56,0,0,1,11,3,3,Y,AA
1070093,0,0,0,0,8,1,1,U,AA
1070094,0,0,0,0,15,2,1,U,A
1070095,190,0,2.333333333,1,8,2,2,N,AA
1070096,68,0,0.666666667,1,13,1,1,U,AA
1070097,77.66666667,0,0,1,13,1,1,U,BA
1070098,297,0,7.666666667,1,15,2,2,U,AA
1070099,0,0,0,0,11,1,1,N,BA
1070100,285.6666667,0,2,1,15,1,1,U,EA
1070101,95.33333333,0,0.333333333,1,11,2,2,U,AA
1070102,132.3333333,0,0,0,8,1,1,Y,CA
1070103,63,0,0.666666667,1,13,1,1,N,ZA
1070104,0,0,0,1,13,1,1,N,AA
1070105,44.33333333,0,0.333333333,1,15,5,1,U,A
1070106,43,0,0,1,11,2,2,U,AA
1070107,218.3333333,0,0,1,11,2,1,Y,A
1070108,183.3333333,0.333333333,1,0,13,1,1,U,EA
1070109,12.66666667,0,0,1,15,1,1,U,EA
1070110,0,0,0,0,13,1,1,U,BA
1070111,48.33333333,0,1.333333333,1,15,1,1,Y,CA
1070112,229,0,3,0,15,1,1,U,AA
1070113,277,0,8.333333333,0,8,2,2,N,AA
1070114,102.3333333,0,1.333333333,0,15,1,1,N,AA
1070115,38.33333333,0,0.666666667,0,15,1,1,U,AA
1070116,0,0,0,1,13,1,1,U,CA
1070117,76.33333333,0,0.333333333,0,11,1,1,Y,EA
1070118,230.3333333,0,10.33333333,1,11,1,1,U,CA
1070119,16.33333333,0,0,1,11,1,1,N,AA
1070120,104,0,1,0,15,3,3,U,AA
1070121,47,0,0,0,15,2,1,U,EA
1070122,4.333333333,0,0,0,11,2,2,N,BA
1070123,0,0,0,0,11,1,1,U,AA
1070124,87.66666667,0,0.666666667,0,11,1,1,Y,EA
1070125,0,0,0,0,8,1,1,U,AA
1070126,0,0,0,1,13,1,1,U,BA
1070127,40.33333333,0,0.333333333,0,11,1,1,U,CA
1070128,415.6666667,0,1.666666667,1,11,1,1,N,E4
1070129,42.66666667,0,0.666666667,1,15,1,1,U,BA
1070130,0,0,0,1,13,3,2,Y,K
1070131,0,0,0,1,8,1,1,U,BA
1070132,358,0,14.66666667,1,15,2,2,Y,BA
1070133,230.3333333,0,4.333333333,1,11,1,1,N,DA
1070134,280.3333333,0,11.33333333,0,15,1,1,U,CA
1070135,124.6666667,0,1,1,13,2,1,U,BA
1070136,123,0,1,1,8,2,2,U,AA
1070137,16.66666667,0,0,0,13,1,1,U,CA
1070138,71.33333333,0,0,0,11,1,1,U,AA
1070139,0,0,0,1,15,1,1,U,AA
1070140,0,0,0,0,11,1,1,U,CA
1070141,0,0,0,0,13,1,1,U,AA
1070142,95.66666667,0,0.333333333,1,11,2,1,Y,AA
1070143,0,0,0,1,15,1,1,Y,AA
1070144,375.3333333,0,5,0,15,1,1,N,CA
1070145,308.6666667,0,10.66666667,0,8,1,1,U,BA
1070146,227,0,1,1,8,2,1,N,DA
1070147,0,0,0,1,8,1,1,U,CA
1070148,35,0,0.333333333,1,13,1,1,U,AA
1070149,0,0,0,1,11,1,1,U,AA
1070150,155.3333333,0,0,1,8,2,2,U,AA
1070151,141.6666667,0,4.333333333,0,11,1,1,U,CA
1070152,0,0,0,0,13,2,1,Y,BA
1070153,0,0,0,0,15,1,1,Y,AA
1070154,37.33333333,0,0,0,8,1,1,U,DA
1070155,0,0,0,1,13,2,2,Y,BA
1070156,0,0,0,0,13,1,1,U,AA
1070157,117.6666667,0,0,0,11,1,1,U,AA
1070158,0,0,0,0,11,1,1,U,AA
1070159,420.3333333,0,4,0,8,1,1,U,CA
1070160,9,0,0,0,8,1,1,Y,AA
1070161,0,0,0,1,13,3,3,U,BA
1070162,0,0,0,1,8,1,1,U,CA
1070163,0,0,0,1,11,1,1,U,BA
1070164,93.66666667,0,2,1,15,1,1,U,DA
1070165,89,0,0,1,11,3,3,U,BA
1070166,0,0,0,0,11,2,2,U,AA
1070167,107,0,0.666666667,0,13,1,1,U,AA
1070168,0,0,0,1,13,1,1,U,AA
1070169,154,0,0,0,11,1,1,N,BA
1070170,0,0,0,1,11,1,1,U,CA
1070171,0,0,0,1,8,2,1,Y,A
1070172,133.3333333,0,1.333333333,0,13,1,1,U,ZA
1070173,0,0,0,1,15,1,1,U,AA
1070174,0,0,0,0,13,1,1,U,BA
1070175,40,0,0,0,13,1,1,U,AA
1070176,0,0,0,0,11,1,1,U,ZA
1070177,13,0,0.333333333,0,13,2,1,N,A
1070178,246.3333333,0,4.333333333,0,15,1,1,U,DA
1070179,72.66666667,0,0,0,15,1,1,U,CA
1070180,86.33333333,0,5,1,13,1,1,U,Y
1070181,165.6666667,0,2,1,15,1,1,U,ZA
1070182,71.33333333,0,0.666666667,1,11,1,1,U,DA
1070183,627.3333333,0,50,0,11,1,1,U,DA
1070184,194.3333333,0,6.666666667,1,12,4,1,U,BA
1070185,146,0,3,1,12,2,1,N,DA
1070186,0,0,0,1,12,2,2,Y,AA
1070187,77,0,0.666666667,1,14,1,1,U,CA
1070188,268,0,0,1,14,1,1,U,AA
1070189,47.66666667,0,0,1,8,1,1,U,CA
1070190,0,0,0,1,12,1,1,Y,BA
1070191,234,0,0,1,10,1,1,Y,AA
1070192,0,0,0,1,12,2,2,Y,AA
1070193,340.6666667,0,15,0,10,1,1,U,CA
1070194,149.6666667,0,1.666666667,1,10,1,1,U,CA
1070195,0,0,0,1,10,3,3,U,A
1070196,0,0,0,1,10,1,1,U,AA
1070197,458.3333333,0,5.666666667,0,13,2,1,N,U
1070198,0,0,0,0,14,3,2,U,AA
1070199,0,0,0,1,8,1,1,Y,AA
1070200,47.66666667,0,0,1,12,2,1,U,BA
1070201,16.66666667,0,0,1,12,1,1,U,AA
1070202,0,0,0,1,12,1,1,U,AA
1070203,76.66666667,0,0,0,8,1,1,N,AA
1070204,55.66666667,0,0,1,14,1,1,U,BA
1070205,0,0,0,1,10,1,1,Y,AA
1070206,0,0,0,1,10,2,2,Y,AA
1070207,0,0,0,1,10,1,1,U,AA
1070208,0,0,0,1,10,1,1,U,CA
1070209,0,0,0,0,14,1,1,Y,AA
1070210,0,0,0,1,12,2,2,U,BA
1070211,0,0,0,0,10,1,1,Y,AA
1070212,275.3333333,0,3.666666667,0,14,2,2,Y,A
1070213,121,0,4.333333333,1,14,1,1,Y,BA
1070214,31,0,0,0,14,3,2,Y,BA
1070215,0,0,0,0,14,1,1,U,AA
1070216,0,0,0,1,10,2,2,U,BA
1070217,4.333333333,0,0,1,12,1,1,U,AA
1070218,184,0,7.666666667,0,10,1,1,U,CA
1070219,0,0,0,0,10,1,1,Y,AA
1070220,0,0,0,1,14,1,1,U,EA
1070221,0,0,0,1,14,2,1,Y,AA
1070222,165.6666667,0,0.333333333,0,10,1,1,Y,CA
1070223,84.33333333,0,0.333333333,1,10,2,1,U,CA
1070224,253.3333333,0,6.333333333,1,8,1,1,Y,BA
1070225,192.3333333,0,2.666666667,0,12,2,1,U,DA
1070226,44.66666667,0,0,0,12,1,1,Y,EA
1070227,162.6666667,1.333333333,4.333333333,1,10,3,2,N,A
1070228,0,0,0,0,14,1,1,N,AA
1070229,142,0,4.666666667,1,14,1,1,U,AA
1070230,0,0,0,1,10,1,1,Y,AA
1070231,0,0,0,1,10,3,3,N,AA
1070232,39,0,0.333333333,1,10,4,1,U,BA
1070233,342,0,19,0,12,1,1,U,EA
1070234,0,0,0,1,14,2,2,U,AA
1070235,0,0,0,0,8,1,1,N,AA
1070236,0,0,0,0,8,1,1,U,EA
1070237,23.33333333,0,2,1,12,1,1,Y,DA
1070238,0,0,0,1,14,1,1,N,CA
1070239,0,0,0,1,12,1,1,U,AA
1070240,0,0,0,1,8,1,1,U,AA
1070241,117,0,0,1,14,1,1,U,CA
1070242,0,0,0,1,12,3,3,U,AA
1070243,0,0,0,0,8,1,1,Y,AA
1070244,0,0,0,0,10,1,1,U,AA
1070245,2.666666667,0,0,1,10,1,1,Y,AA
1070246,0,0,0,1,12,3,3,U,AA
1070247,142.3333333,0,1,0,12,1,1,N,BA
1070248,0,0,0,1,10,3,2,U,AA
1070249,64,0,0.333333333,1,10,2,2,U,AA
1070250,0,0,0,0,8,1,1,U,AA
1070251,445,0,20.33333333,1,10,1,1,U,CA
1070252,0,0,0,0,8,1,1,U,AA
1070253,80.33333333,0,0,1,14,1,1,U,AA
1070254,282.6666667,0,11,1,10,1,1,Y,CA
1070255,23,0,0,0,14,1,1,U,BA
1070256,2.333333333,0,0,0,8,1,1,U,EA
1070257,170.3333333,0,3.333333333,1,12,1,1,U,DA
1070258,8.666666667,0,0,1,12,3,1,U,AA
1070259,0,0,0,0,12,2,2,U,AA
1070260,455.6666667,0,4,1,10,2,1,U,AA
1070261,211.6666667,0,3,1,8,1,1,N,CA
1070262,0,0,0,1,12,2,2,N,AA
1070263,91.66666667,0,0.333333333,1,14,1,1,Y,EA
1070264,216,0,0.666666667,0,8,1,1,U,AA
1070265,0,0,0,1,8,1,1,U,CA
1070266,232.3333333,0,1,1,10,1,1,U,CA
1070267,205.6666667,0,6,0,12,1,1,U,E4
1070268,0,0,0,1,12,1,1,U,BA
1070269,294.3333333,0,13,0,8,1,1,U,DA
1070270,0,0,0,0,8,1,1,Y,CA
1070271,0,0,0,1,12,1,1,Y,CA
1070272,0,0,0,1,10,4,2,U,A
1070273,459,0,2.666666667,1,10,1,1,U,ZA
1070274,0,0,0,1,14,2,2,Y,AA
1070275,60.33333333,0,0,1,10,1,1,U,BA
1070276,0,0,0,0,10,1,1,U,AA
1070277,0,0,0,0,14,1,1,U,CA
1070278,80.66666667,0,0,0,10,1,1,U,ZA
1070279,25.66666667,0,0.333333333,0,12,1,1,U,AA
1070280,176.3333333,0,6.666666667,1,8,1,1,Y,BA
1070281,86.66666667,0,0,0,14,1,1,N,AA
1070282,0,0,0,0,8,1,1,N,AA
1070283,0.666666667,0,0,1,14,1,1,U,AA
1070284,0,0,0,0,12,1,1,N,AA
1070285,146.3333333,0,2.666666667,0,14,3,3,U,A
1070286,0,0,0,1,10,1,1,U,AA
1070287,0,0,0,1,12,1,1,Y,AA
1070288,382.3333333,0,3,0,10,1,1,U,EA
1070289,0,0,0,1,10,1,1,U,AA
1070290,0.333333333,0,0,0,8,1,1,N,EA
1070291,0,0,0,1,8,1,1,U,AA
1070292,210,0,4.666666667,0,14,2,1,U,ZA
1070293,124.3333333,0,1.333333333,0,14,1,1,U,ZA
1070294,0,0,0,1,12,1,1,U,AA
1070295,299.3333333,0,6,1,14,1,1,U,EA
1070296,0,0,0,1,10,1,1,U,AA
1070297,0,0,0,0,14,3,3,U,AA
1070298,75.33333333,0,2,0,10,1,1,U,AA
1070299,0,0,0,1,12,2,1,U,M
1070300,95.33333333,0,0.333333333,1,10,1,1,U,DA
1070301,0,0,0,1,10,1,1,U,AA
1070302,0,0,0,0,12,1,1,U,AA
1070303,351,0,6.666666667,1,10,4,3,U,B
1070304,0,0,0,0,12,1,1,N,A
1070305,3.666666667,0,0,0,10,3,3,N,BA
1070306,0,0,0,0,8,4,2,U,AA
1070307,0,0,0,1,10,2,2,Y,BA
1070308,0,0,0,1,12,2,2,Y,AA
1070309,39,0,0.333333333,1,12,1,1,U,ZA
1070310,0,0,0,1,12,1,1,U,AA
1070311,0,0,0,1,10,2,1,U,AA
1070312,47.33333333,0,1.333333333,1,12,3,2,U,BA
1070313,0,0,0,1,12,1,1,U,AA
1070314,44.33333333,0,0,0,12,2,2,U,AA
1070315,41.33333333,0,0,0,12,1,1,U,AA
1070316,106,0,3.333333333,1,12,1,1,U,AA
1070317,0,0,0,1,12,1,1,U,AA
1070318,0,0,0,0,10,1,1,Y,CA
1070319,43.33333333,0,0,1,12,1,1,U,CA
1070320,97.33333333,0,1.333333333,1,10,2,2,N,AA
1070321,269.3333333,0,5.333333333,1,12,3,1,N,B
1070322,59.66666667,0,3.666666667,1,14,1,1,Y,AA
1070323,39.66666667,0,0.333333333,1,10,3,2,N,AA
1070324,0,0,0,0,10,2,2,U,AA
1070325,33,0,0,1,10,1,1,U,BA
1070326,0,0,0,0,8,1,1,U,AA
1070327,0,0,0,1,14,2,2,Y,AA
1070328,161.6666667,0,0,1,10,1,1,U,AA
1070329,256.3333333,0,0,1,14,1,1,U,BA
1070330,87,0,0,1,10,2,1,U,AA
1070331,0,0,0,1,14,1,1,Y,AA
1070332,344.3333333,0.333333333,8,0,12,1,1,U,DA
1070333,0,0,0,1,10,2,2,U,AA
1070334,0,0,0,0,10,1,1,U,AA
1070335,0,0,0,0,12,1,1,U,AA
1070336,0,0,0,0,12,1,1,U,AA
1070337,0,0,0,0,14,1,1,U,AA
1070338,281,0,6,0,8,1,1,U,CA
1070339,132,0,6,1,14,1,1,U,AA
1070340,61,0,0,1,12,3,3,U,AA
1070341,277,0,10.66666667,1,14,2,1,U,A
1070342,0,0,0,1,14,1,1,U,CA
1070343,122.6666667,0,2.333333333,0,8,1,1,U,AA
1070344,0,0,0,0,12,2,1,N,DA
1070345,219.3333333,0,0.333333333,0,8,1,1,U,DA
1070346,0,0,0,0,10,1,1,U,D4
1070347,249,0,4.333333333,0,12,1,1,U,ZA
1070348,204,0,3.333333333,1,12,1,1,U,Z4
1070349,113.3333333,0,1.666666667,1,14,1,1,U,AA
1070350,113.6666667,0,0,0,10,1,1,U,C2
1070351,0,0,0,1,8,3,2,U,AA
1070352,0,0,0,1,8,3,3,U,B
1070353,0,0,0,1,10,2,2,U,AA
1070354,0,0,0,1,10,1,1,U,AA
1070355,123.6666667,0,1.333333333,1,12,3,1,U,ZA
1070356,82,0,0,1,12,1,1,U,AA
1070357,0,0,0,0,12,1,1,U,AA
1070358,0,0,0,0,14,1,1,U,AA
1070359,88.33333333,0,0,0,12,1,1,Y,ZA
1070360,0,0,0,0,8,1,1,U,AA
1070361,0,0,0,0,14,1,1,U,BA
1070362,0,0,0,1,10,1,1,U,EA
1070363,0,0,0,1,10,1,1,U,EA
1070364,0,0,0,1,14,2,1,Y,AA
1070365,156.6666667,0,4,0,8,1,1,U,DA
1070366,0,0,0,1,10,2,2,U,AA
1070367,0,0,0,1,10,1,1,U,AA
1070368,292,0,3,0,10,1,1,Y,AA
1070369,131.6666667,0,0,0,12,1,1,N,I
1070370,0,0,0,1,12,1,1,U,BA
1070371,0,0,0,0,12,1,1,Y,AA
1070372,90.33333333,0,0,0,8,1,1,U,EA
1070373,529.6666667,0,15.66666667,1,8,1,1,U,DA
1070374,0,0,0,0,12,1,1,U,AA
1070375,37.66666667,0,0,1,10,1,1,N,AA
1070376,217,0,6.333333333,0,10,1,1,Y,EA
1070377,0,0,0,1,10,3,3,Y,AA
1070378,0,0,0,0,8,1,1,Y,U
1070379,63.33333333,0,3,0,8,1,1,U,DA
1070380,0,0,0,1,8,1,1,U,AA
1070381,178,0,11.66666667,0,14,1,1,U,EA
1070382,0,0,0,1,14,1,1,U,AA
1070383,0,0,0,0,10,1,1,N,BA
1070384,27.33333333,0,0,1,10,1,1,U,AA
1070385,53,0,0.666666667,0,14,1,1,U,ZA
1070386,0,0,0,0,12,1,1,N,AA
1070387,188,0,1.666666667,1,10,1,1,U,DA
1070388,49.66666667,0,0,0,10,1,1,U,CA
1070389,0,0,0,0,8,1,1,U,AA
1070390,131.6666667,0,2.333333333,0,10,1,1,Y,CA
1070391,0,0,0,0,10,1,1,Y,BA
1070392,0,0,0,0,12,1,1,N,AA
1070393,0,0,0,1,14,2,1,U,CA
1070394,0,0,0,1,10,1,1,U,AA
1070395,0,0,0,1,14,3,3,U,AA
1070396,133,0,0,1,12,1,1,U,ZA
1070397,20.33333333,0,0,1,10,1,1,U,CA
1070398,286.6666667,0,0,0,12,2,1,U,AA
1070399,108.6666667,0,0,0,12,1,1,U,CA
1070400,0,0,0,0,12,1,1,U,AA
1070401,89.33333333,0,1.333333333,1,8,1,1,U,CA
1070402,249.6666667,0,3.666666667,1,10,2,1,Y,AA
1070403,77,0,1.333333333,1,12,2,2,U,BA
1070404,531.6666667,0,32.66666667,0,8,1,1,U,CA
1070405,59,0,0,1,12,1,1,Y,CA
1070406,0,0,0,0,12,2,2,Y,AA
1070407,0,0,0,0,8,2,1,U,EA
1070408,48,0,1.333333333,1,14,1,1,N,ZA
1070409,77,0,0,1,10,1,1,Y,AA
1070410,0,0,0,1,14,1,1,U,AA
1070411,0,0,0,1,12,1,1,U,AA
1070412,11.33333333,0,0,0,14,4,3,N,A
1070413,71.33333333,0,0,1,12,1,1,U,CA
1070414,38.66666667,0,0,1,10,5,2,Y,CA
1070415,0,0,0,1,14,1,1,U,AA
1070416,0,0,0,0,10,1,1,Y,CA
1070417,87,0,0.666666667,1,10,1,1,Y,ZA
1070418,6,0,0,1,10,1,1,U,DA
1070419,151.6666667,0,0.333333333,1,10,1,1,Y,CA
1070420,0,0,0,1,14,1,1,U,AA
1070421,16,0,0,1,12,1,1,U,AA
1070422,115,0,1.333333333,1,10,1,1,Y,CA
1070423,13,0,0,1,14,1,1,U,EA
1070424,0,0,0,0,10,1,1,U,AA
1070425,0,0,0,1,10,1,1,U,AA
1070426,56,0,0,0,12,2,2,U,BA
1070427,23.66666667,0,0.666666667,1,10,1,1,Y,D4
1070428,16.66666667,0,0.333333333,1,12,2,2,U,CA
1070429,201,0,2.333333333,0,10,1,1,Y,BA
1070430,115,0,0,1,8,1,1,Y,EA
1070431,32.66666667,0,0,1,14,1,1,Y,DA
1070432,163,0,0.333333333,0,10,1,1,U,CA
1070433,0,0,0,0,8,1,1,N,CA
1070434,55,0,0,0,14,2,2,U,AA
1070435,83.33333333,0,0.333333333,1,10,1,1,Y,DA
1070436,83.66666667,0,0,0,14,2,2,U,AA
1070437,0,0,0,0,14,2,2,U,A
1070438,0,0,0,1,10,2,2,U,AA
1070439,0,0,0,0,12,1,1,Y,AA
1070440,144,0,3.333333333,1,12,1,1,U,EA
1070441,0,0,0,0,8,6,3,U,A
1070442,142.6666667,0,0.333333333,1,12,1,1,U,AA
1070443,0,0,0,0,14,1,1,U,AA
1070444,78,0,1.333333333,1,12,1,1,Y,EA
1070445,0,0,0,1,10,1,1,U,A
1070446,425,0,0,1,8,1,1,U,CA
1070447,0,0,0,0,12,2,2,U,AA
1070448,167.6666667,0,5,1,10,4,3,U,BA
1070449,0,0,0,1,10,2,2,U,B
1070450,409,0,0,1,10,1,1,U,BA
1070451,12,0,0,1,10,1,1,U,BA
1070452,333,0,12.33333333,1,8,1,1,Y,CA
1070453,208,0,1.666666667,0,8,1,1,U,DA
1070454,0,0,0,1,14,1,1,U,AA
1070455,93,0,0,1,12,1,1,U,EA
1070456,0,0,0,1,12,1,1,Y,AA
1070457,0,0,0,1,10,1,1,U,AA
1070458,0,0,0,1,10,1,1,N,ZA
1070459,0,0,0,1,8,4,3,U,A
1070460,0,0,0,0,8,3,3,Y,AA
1070461,222.3333333,0,8.666666667,1,14,1,1,N,BA
1070462,15,0,0,1,12,1,1,U,DA
1070463,0,0,0,0,10,1,1,N,AA
1070464,0,0,0,0,14,4,3,U,A
1070465,61.33333333,0,1,1,10,1,1,U,ZA
1070466,72,0,0,1,12,1,1,Y,ZA
1070467,0,0,0,0,10,3,3,Y,AA
1070468,233.3333333,0,2.666666667,0,8,1,1,U,ZA
1070469,0,0,0,1,12,1,1,Y,AA
1070470,0,0,0,1,12,1,1,Y,AA
1070471,49.33333333,0,0,1,14,1,1,U,AA
1070472,46.33333333,0,0,0,12,1,1,U,CA
1070473,0,0,0,0,14,2,2,U,AA
1070474,54.66666667,0,0.666666667,1,12,4,3,Y,B
1070475,0,0,0,1,10,1,1,U,ZA
1070476,344.6666667,0,15.33333333,0,14,3,3,U,BA
1070477,58.33333333,0,1.333333333,1,10,2,2,U,AA
1070478,0,0,0,0,8,2,2,U,AA
1070479,214,0,0.333333333,0,8,1,1,N,EA
1070480,61,0,1,0,10,1,1,U,AA
1070481,79.66666667,0,2.666666667,0,14,2,2,U,CA
1070482,106.6666667,0,0,0,14,1,1,U,CA
1070483,140,0,0.333333333,0,8,1,1,U,AA
1070484,0,0,0,1,12,1,1,U,AA
1070485,405.3333333,0,8,1,14,1,1,U,EA
1070486,15.33333333,0,0.333333333,0,12,1,1,U,EA
1070487,367,0,2,1,12,1,1,N,CA
1070488,0,0,0,0,10,1,1,U,CA
1070489,0,0,0,1,10,1,1,U,BA
1070490,58.33333333,0,0,0,14,1,1,N,EC
1070491,341.3333333,0,0,1,10,1,1,U,EA
1070492,0,0,0,0,8,1,1,N,CA
1070493,0,0,0,1,14,1,1,N,AA
1070494,977,0,168.6666667,0,14,1,1,U,EC
1070495,0,0,0,1,14,1,1,Y,EA
1070496,259,0,1.666666667,0,8,1,1,U,AA
1070497,62.33333333,0,0.333333333,0,12,1,1,U,BA
1070498,0,0,0,1,8,1,1,U,AA
1070499,263.6666667,0,10,0,10,1,1,U,EA
1070500,0,0,0,0,14,1,1,U,BA
1070501,141.3333333,0,3,0,14,1,1,U,CA
1070502,0,0,0,0,12,1,1,N,AA
1070503,191.6666667,0,5,0,8,1,1,U,CA
1070504,0,0,0,0,12,1,1,U,AA
1070505,0,0,0,1,14,2,2,U,E4
1070506,0,0,0,1,8,2,2,U,AA
1070507,0,0,0,1,14,1,1,U,AA
1070508,0,0,0,0,12,1,1,U,BA
1070509,0,0,0,1,8,1,1,U,AA
1070510,69,0,0.333333333,1,8,4,3,U,AA
1070511,640.6666667,0,7,0,8,1,1,U,CA
1070512,0,0,0,1,8,1,1,U,AA
1070513,66.33333333,0,0,1,14,5,2,U,BA
1070514,0,0,0,1,14,1,1,U,AA
1070515,0,0,0,0,12,1,1,N,AA
1070516,260.6666667,0,1,1,10,1,1,U,BA
1070517,213,0,2.333333333,1,10,4,3,U,BA
1070518,247,0,2.333333333,0,12,1,1,Y,DA
1070519,0,0,0,1,10,1,1,U,CA
1070520,0,0,0,1,14,3,3,Y,AA
1070521,0,0,0,1,8,1,1,U,AA
1070522,0,0,0,0,12,2,2,U,CA
1070523,0,0,0,0,12,2,2,U,AA
1070524,122.3333333,0,0,0,10,1,1,Y,ZA
1070525,0,0,0,0,14,2,2,Y,AA
1070526,0,0,0,1,14,4,4,U,AA
1070527,87.33333333,0,0.666666667,1,10,1,1,U,AA
1070528,0,0,0,1,10,4,2,U,AA
1070529,0,0,0,1,14,1,1,U,AA
1070530,73.66666667,0,0.333333333,0,14,1,1,U,AA
1070531,59.66666667,0,0.333333333,1,10,5,4,U,AA
1070532,26.33333333,0,0.333333333,1,12,1,1,U,ZA
1070533,0,0,0,1,10,1,1,U,ZA
1070534,0,0,0,1,8,3,3,U,AA
1070535,0,0,0,1,8,1,1,N,AA
1070536,0,0,0,0,12,1,1,Y,AA
1070537,0,0,0,1,8,2,2,U,AA
1070538,0,0,0,1,12,1,1,U,AA
1070539,842.3333333,0,41.66666667,0,8,1,1,U,AA
1070540,44.33333333,0,0,0,8,2,2,U,BA
1070541,202,0,2.333333333,1,10,1,1,U,CA
1070542,125.3333333,0.333333333,1,0,12,1,1,U,AA
1070543,54,0,0.333333333,1,10,1,1,U,AA
1070544,177,0,2,1,10,1,1,U,ZA
1070545,0,0,0,0,8,3,3,Y,AA
1070546,0,0,0,1,12,2,2,U,AA
1070547,260.6666667,0,3.333333333,0,10,1,1,U,DA
