Customer_ID,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays
1072076,0,N,U,U,Y,Y,Y,Y,414
1072077,0,N,U,U,U,U,U,N,307
1072078,0,N,U,U,U,U,Y,Y,245
1072079,0,S,U,U,U,U,U,N,45
1072080,0,N,U,Y,U,U,Y,Y,353
1072081,0,U,U,U,U,U,U,Y,307
1072082,0,N,U,U,U,U,U,Y,413
1072083,0,H,U,U,U,U,U,Y,239
1072084,0,U,U,U,U,U,U,N,245
1072085,0,Z,U,U,U,U,U,Y,59
1072086,0,G,U,U,U,U,U,Y,30
1072087,0,N,U,U,U,U,U,N,307
1072088,0,N,U,U,U,Y,Y,Y,307
1072089,0,I,U,U,U,U,U,N,172
1072090,0,S,U,U,U,U,U,Y,115
1072091,1,N,U,U,U,Y,U,Y,123
1072092,0,I,U,U,U,U,Y,Y,307
1072093,0,U,U,U,U,U,U,N,366
1072094,0,G,U,U,U,U,U,Y,176
1072095,0,N,U,U,U,Y,U,Y,245
1072096,0,H,U,U,U,U,U,Y,353
1072097,0,N,U,U,U,U,U,Y,169
1072098,0,N,U,U,U,U,U,N,307
1072099,0,F,U,U,U,U,U,N,353
1072100,0,N,U,U,U,U,U,N,307
1072101,0,N,U,U,U,U,U,Y,353
1072102,0,S,U,U,U,U,U,Y,346
1072103,0,Z,U,U,U,U,U,Y,307
1072104,0,N,U,Y,Y,Y,Y,Y,28
1072105,0,I,U,U,U,U,U,Y,162
1072106,0,I,U,U,U,U,U,Y,71
1072107,0,I,U,U,U,U,U,N,76
1072108,0,Z,U,U,U,U,U,Y,12
1072109,0,N,U,U,U,U,U,Y,353
1072110,0,H,U,U,U,U,U,N,60
1072111,0,U,U,U,U,U,Y,Y,289
1072112,0,G,U,U,U,U,Y,Y,353
1072113,0,S,U,U,U,U,U,N,353
1072114,0,H,U,U,U,U,U,Y,245
1072115,0,N,U,U,U,U,U,N,245
1072116,0,Z,U,U,U,Y,Y,Y,245
1072117,1,G,U,U,U,Y,Y,Y,353
1072118,0,N,U,U,U,U,U,N,101
1072119,0,S,U,U,U,U,U,N,245
1072120,0,S,U,U,U,U,U,N,353
1072121,0,J,U,U,U,U,U,N,146
1072122,0,H,U,U,U,U,U,Y,43
1072123,0,I,Y,Y,U,U,U,Y,131
1072124,0,U,U,U,U,U,U,N,211
1072125,0,U,U,U,U,U,U,N,307
1072126,0,N,U,U,U,U,U,Y,245
1072127,0,F,U,U,U,U,U,N,245
1072128,0,N,Y,U,U,U,U,Y,6
1072129,0,N,U,U,Y,U,U,Y,353
1072130,0,N,U,U,U,U,U,N,414
1072131,0,N,U,U,U,U,U,Y,414
1072132,0,R,U,U,U,U,U,N,307
1072133,0,N,U,U,U,U,U,N,139
1072134,0,O,U,U,U,U,U,N,353
1072135,0,F,U,U,U,U,U,N,25
1072136,0,S,U,U,U,U,U,N,353
1072137,0,H,U,U,U,U,U,Y,307
1072138,0,N,U,U,U,Y,U,Y,414
1072139,0,O,U,U,U,U,U,Y,326
1072140,0,N,U,Y,U,U,U,Y,300
1072141,0,I,U,U,U,U,U,N,245
1072142,0,N,U,U,U,U,U,N,307
1072143,0,N,U,U,U,U,U,Y,245
1072144,0,S,U,U,U,U,U,N,293
1072145,0,R,U,U,U,U,U,Y,19
1072146,0,N,U,U,U,U,U,N,307
1072147,0,N,U,U,U,Y,U,Y,337
1072148,0,H,U,U,U,U,U,Y,307
1072149,0,S,U,U,U,U,U,N,353
1072150,0,O,U,U,U,U,U,N,353
1072151,0,S,U,U,U,U,U,Y,307
1072152,0,N,U,U,U,U,U,N,414
1072153,0,N,U,U,U,U,U,Y,352
1072154,0,N,U,U,U,U,U,N,157
1072155,1,D,U,Y,Y,Y,U,Y,352
1072156,0,J,U,U,U,U,U,Y,306
1072157,0,H,U,U,U,U,U,N,352
1072158,0,U,U,Y,Y,U,U,Y,244
1072159,0,N,U,U,Y,Y,U,Y,352
1072160,0,I,U,U,U,U,U,N,180
1072161,0,N,U,U,U,U,U,N,244
1072162,0,H,U,U,U,Y,U,Y,352
1072163,0,U,U,U,U,U,U,Y,71
1072164,0,G,U,U,U,U,U,Y,244
1072165,0,J,U,U,U,U,U,Y,187
1072166,0,S,U,U,U,U,U,Y,244
1072167,0,N,U,U,U,U,U,N,306
1072168,0,N,U,U,U,U,U,Y,306
1072169,0,U,U,U,U,U,U,Y,352
1072170,0,H,U,U,U,U,U,N,306
1072171,0,U,U,U,U,U,Y,Y,352
1072172,0,S,U,U,U,U,U,Y,153
1072173,0,H,U,U,U,U,U,N,306
1072174,0,S,U,U,Y,U,U,Y,244
1072175,0,N,U,U,U,Y,Y,Y,413
1072176,0,N,U,Y,U,U,U,Y,306
1072177,0,U,U,U,U,U,U,Y,413
1072178,0,N,U,U,U,U,U,N,413
1072179,0,O,U,U,U,U,U,N,352
1072180,0,N,U,U,U,U,U,Y,352
1072181,0,S,U,U,U,U,U,N,391
1072182,0,Z,U,U,U,U,U,Y,117
1072183,1,F,U,U,U,U,U,Y,352
1072184,0,H,U,U,U,U,U,N,244
1072185,0,N,U,U,U,U,U,N,244
1072186,0,N,U,U,U,U,U,Y,244
1072187,0,N,U,U,U,U,U,Y,151
1072188,0,H,U,U,Y,Y,U,Y,306
1072189,0,N,U,U,U,Y,Y,Y,117
1072190,0,N,U,U,U,U,Y,Y,195
1072191,0,O,U,U,U,U,U,Y,306
1072192,0,N,U,U,U,U,U,N,306
1072193,0,S,U,U,U,U,U,Y,413
1072194,0,G,U,U,U,U,U,N,306
1072195,0,H,U,U,U,U,U,N,240
1072196,0,Z,U,U,U,U,U,Y,306
1072197,0,N,U,U,U,U,U,N,184
1072198,0,O,U,U,U,U,U,N,352
1072199,0,N,Y,U,U,U,U,Y,413
1072200,0,H,Y,Y,U,U,U,Y,12
1072201,1,S,U,U,U,U,U,Y,413
1072202,0,N,U,U,U,U,U,N,244
1072203,0,U,U,U,U,U,U,N,352
1072204,0,G,U,U,U,U,U,N,352
1072205,0,S,U,U,U,U,U,N,306
1072206,0,S,U,U,U,U,Y,Y,306
1072207,0,S,U,U,U,U,Y,Y,244
1072208,0,N,U,U,U,U,U,N,306
1072209,0,N,U,U,U,U,U,N,352
1072210,0,J,U,U,U,U,U,Y,306
1072211,0,B,U,U,U,U,U,Y,352
1072212,0,N,U,U,U,U,U,N,272
1072213,0,N,U,U,U,U,U,N,306
1072214,0,S,U,U,U,U,U,Y,306
1072215,0,N,U,U,U,U,U,N,413
1072216,0,O,U,U,U,U,U,N,19
1072217,0,H,U,U,U,U,U,Y,244
1072218,,,,,,,,,244
1072219,0,N,U,U,U,U,U,Y,351
1072220,0,G,U,U,U,U,U,Y,339
1072221,0,U,U,U,U,U,U,N,306
1072222,0,U,U,U,U,U,U,N,306
1072223,0,S,U,U,U,U,U,Y,229
1072224,0,N,U,U,U,U,U,Y,352
1072225,0,R,U,U,U,U,U,N,413
1072226,0,N,U,U,U,U,U,N,109
1072227,0,N,U,U,U,U,Y,Y,352
1072228,0,H,U,U,U,U,U,Y,413
1072229,0,N,U,U,U,U,U,Y,352
1072230,0,U,U,U,U,U,U,Y,413
1072231,0,N,U,U,U,U,U,N,132
1072232,0,N,U,U,U,U,Y,Y,268
1072233,0,H,U,U,U,U,U,N,167
1072234,0,H,U,U,U,U,U,Y,413
1072235,0,N,U,U,U,U,U,N,352
1072236,0,N,U,U,U,U,U,Y,160
1072237,0,H,U,U,U,U,U,N,137
1072238,0,N,U,U,U,U,U,N,411
1072239,0,H,U,U,U,U,Y,Y,413
1072240,0,I,U,U,U,U,U,N,244
1072241,0,H,U,U,U,U,U,N,105
1072242,0,I,U,U,U,U,U,N,352
1072243,1,U,U,U,U,U,U,Y,413
1072244,0,F,U,U,U,U,U,N,244
1072245,0,B,U,U,U,U,U,N,306
1072246,0,S,U,U,U,U,U,N,306
1072247,0,N,U,U,U,U,U,Y,306
1072248,0,S,U,U,Y,U,U,Y,413
1072249,0,O,U,U,U,U,U,N,244
1072250,0,N,U,U,U,U,U,N,244
1072251,0,N,U,U,U,U,U,Y,413
1072252,0,U,U,U,U,U,U,N,306
1072253,0,Z,U,U,U,U,U,Y,190
1072254,0,H,U,U,Y,Y,Y,Y,34
1072255,0,I,U,U,U,U,U,Y,352
1072256,0,H,U,U,U,U,U,N,68
1072257,0,N,U,U,U,U,U,Y,36
1072258,0,U,U,U,U,U,U,Y,352
1072259,0,D,U,U,U,Y,U,Y,66
1072260,0,N,U,U,U,U,U,Y,242
1072261,0,O,U,U,U,U,U,N,4
1072262,0,N,U,U,U,U,U,N,413
1072263,0,O,U,U,U,U,U,N,244
1072264,0,H,Y,U,Y,U,U,Y,306
1072265,0,N,U,U,U,U,U,N,306
1072266,0,H,U,U,U,U,U,N,213
1072267,0,O,U,U,U,U,U,N,352
1072268,0,N,U,U,U,U,U,Y,324
1072269,0,B,U,U,U,Y,U,Y,2
1072270,0,N,Y,U,U,U,U,Y,242
1072271,0,J,U,U,U,U,U,N,294
1072272,0,N,U,U,U,U,U,Y,27
1072273,0,S,U,U,U,U,U,N,306
1072274,0,U,U,U,U,U,U,Y,306
1072275,0,H,U,U,U,U,U,N,67
1072276,0,N,U,U,Y,Y,U,Y,227
1072277,0,I,U,U,U,U,U,Y,306
1072278,0,U,U,U,U,U,U,N,187
1072279,0,N,U,U,U,U,U,Y,306
1072280,0,N,U,U,U,U,U,Y,306
1072281,0,Z,U,U,U,U,U,Y,306
1072282,0,N,U,U,U,U,U,Y,9
1072283,0,S,U,U,U,U,U,N,306
1072284,0,N,U,U,U,U,U,Y,244
1072285,0,N,U,U,U,U,U,N,33
1072286,0,F,U,U,U,U,Y,Y,244
1072287,0,N,U,U,Y,U,U,Y,413
1072288,0,I,U,U,Y,Y,Y,Y,352
1072289,0,S,U,U,U,U,U,Y,36
1072290,0,N,U,U,U,U,U,N,352
1072291,0,H,U,U,U,U,U,Y,67
1072292,0,S,U,U,U,U,U,Y,306
1072293,0,J,U,U,U,U,U,N,97
1072294,0,I,U,U,U,U,U,Y,244
1072295,0,I,U,U,U,U,U,Y,306
1072296,0,U,U,U,U,U,U,N,352
1072297,0,N,U,U,U,U,U,N,146
1072298,0,G,U,U,U,U,U,N,352
1072299,0,Z,U,U,U,U,U,Y,280
1072300,0,N,U,U,U,U,U,N,306
1072301,0,S,U,U,U,U,U,N,413
1072302,0,H,U,U,U,Y,U,Y,413
1072303,0,N,U,U,U,U,U,Y,306
1072304,0,N,U,Y,Y,U,U,Y,4
1072305,0,H,U,U,U,U,U,N,244
1072306,0,H,U,U,U,U,U,Y,352
1072307,0,N,U,U,U,U,U,Y,352
1072308,0,H,U,U,U,U,U,Y,237
1072309,0,O,U,U,U,U,U,Y,412
1072310,0,N,U,U,U,U,U,N,72
1072311,0,N,U,U,Y,Y,U,Y,262
1072312,0,H,U,U,U,U,U,Y,110
1072313,0,N,U,U,U,U,U,N,243
1072314,0,N,U,U,U,U,U,Y,351
1072315,0,U,U,U,U,U,U,Y,305
1072316,0,F,U,U,U,U,U,N,243
1072317,,,,,,,,,224
1072318,0,S,U,U,U,Y,Y,Y,121
1072319,0,O,U,U,U,U,U,Y,42
1072320,0,G,U,U,U,U,U,N,412
1072321,0,S,U,U,U,U,U,Y,243
1072322,0,N,U,U,U,U,U,N,243
1072323,0,H,U,U,U,U,U,Y,351
1072324,0,N,U,U,U,U,U,N,138
1072325,0,H,U,U,U,Y,U,Y,16
1072326,0,H,U,U,U,U,U,N,351
1072327,0,S,U,U,U,U,Y,Y,351
1072328,0,H,U,U,U,U,U,Y,305
1072329,1,N,U,Y,U,U,U,Y,351
1072330,0,M,U,U,U,U,U,N,243
1072331,0,N,U,U,U,U,U,Y,412
1072332,0,H,U,U,U,U,U,N,204
1072333,0,N,U,U,U,U,U,Y,74
1072334,0,N,U,U,U,U,U,N,36
1072335,0,S,U,U,U,U,U,Y,351
1072336,,,,,,,,,351
1072337,0,S,U,U,U,U,U,N,351
1072338,0,N,U,U,U,U,U,Y,290
1072339,0,O,U,U,U,U,U,Y,346
1072340,0,S,U,U,Y,Y,U,Y,305
1072341,0,N,U,U,U,U,U,N,243
1072342,0,O,U,U,U,U,U,N,351
1072343,0,G,U,U,U,U,U,Y,243
1072344,0,H,U,U,U,U,U,N,412
1072345,0,Z,U,U,U,U,U,N,52
1072346,0,U,U,U,U,U,U,N,342
1072347,0,H,U,U,Y,U,U,Y,305
1072348,0,H,U,U,U,U,U,Y,330
1072349,0,U,U,U,U,U,U,N,243
1072350,0,J,U,U,U,U,U,N,305
1072351,0,D,U,U,U,U,U,Y,162
1072352,0,H,U,U,U,U,U,Y,243
1072353,0,Z,U,U,U,U,U,Y,243
1072354,0,H,U,U,U,U,U,Y,243
1072355,0,U,U,U,U,U,U,N,351
1072356,0,J,U,U,Y,U,U,Y,305
1072357,0,N,U,U,U,U,U,Y,412
1072358,0,U,U,U,U,U,U,N,351
1072359,0,N,U,U,U,U,U,N,351
1072360,0,I,U,U,U,U,U,N,49
1072361,0,S,U,U,U,U,U,N,18
1072362,0,U,U,U,U,U,U,Y,305
1072363,0,N,U,U,U,U,U,N,265
1072364,1,F,U,U,U,U,U,Y,305
1072365,0,S,U,U,U,U,U,Y,351
1072366,0,D,U,U,U,U,U,N,243
1072367,0,N,U,U,U,U,U,Y,276
1072368,1,G,U,U,U,U,U,Y,270
1072369,1,N,U,U,U,U,U,Y,138
1072370,0,N,U,U,U,U,U,N,48
1072371,0,N,U,U,U,U,U,Y,243
1072372,0,I,U,U,U,Y,Y,Y,199
1072373,0,N,U,U,U,U,U,N,305
1072374,0,N,U,U,U,U,U,Y,351
1072375,0,N,U,U,U,U,U,N,148
1072376,0,G,U,U,U,U,U,N,305
1072377,0,G,U,U,U,U,U,N,305
1072378,0,I,U,U,U,U,Y,Y,412
1072379,0,H,U,U,U,U,U,N,412
1072380,0,N,U,U,U,U,U,Y,412
1072381,0,O,U,Y,Y,U,U,Y,131
1072382,0,N,U,U,U,U,U,Y,351
1072383,0,N,U,Y,U,U,U,Y,351
1072384,0,N,U,U,U,U,U,N,412
1072385,0,N,U,U,U,U,U,N,412
1072386,0,I,U,U,U,U,U,Y,243
1072387,0,N,U,U,U,U,U,Y,242
1072388,0,H,U,U,U,Y,U,N,155
1072389,0,N,U,U,U,Y,Y,Y,412
1072390,0,G,U,U,U,U,U,N,412
1072391,0,H,U,U,U,U,U,Y,305
1072392,0,N,U,U,U,U,U,N,305
1072393,0,U,U,U,U,U,U,Y,412
1072394,0,H,U,U,U,U,U,Y,412
1072395,0,S,U,Y,U,Y,U,Y,243
1072396,0,U,U,U,U,U,U,N,243
1072397,0,N,U,U,Y,U,U,Y,131
1072398,0,N,U,U,U,U,U,N,150
1072399,0,N,U,U,U,U,U,N,196
1072400,0,G,U,U,U,U,U,Y,412
1072401,1,S,U,U,U,U,U,Y,412
1072402,0,H,U,U,U,U,U,Y,412
1072403,1,R,U,U,U,U,U,Y,25
1072404,0,H,U,U,U,U,U,N,351
1072405,0,H,U,U,U,U,U,Y,243
1072406,0,U,U,U,U,U,U,Y,412
1072407,0,U,U,U,U,U,U,N,412
1072408,0,N,U,U,U,U,U,Y,32
1072409,0,N,U,U,U,U,Y,Y,23
1072410,0,N,U,U,U,U,U,Y,243
1072411,0,H,U,U,U,U,U,N,45
1072412,0,J,U,U,U,U,U,Y,30
1072413,0,N,Y,U,U,U,U,N,178
1072414,0,N,U,U,U,U,U,N,351
1072415,0,N,U,U,U,Y,U,Y,112
1072416,0,U,U,U,U,U,U,Y,92
1072417,0,H,U,U,U,U,U,Y,351
1072418,0,N,U,U,U,U,U,N,351
1072419,0,S,U,U,Y,Y,Y,Y,412
1072420,0,Z,U,U,U,U,U,N,305
1072421,0,S,U,U,U,U,U,Y,412
1072422,0,O,U,U,U,U,U,N,351
1072423,0,S,Y,Y,U,Y,Y,Y,412
1072424,0,N,U,U,U,U,U,N,351
1072425,0,U,U,U,U,U,U,Y,351
1072426,0,O,U,U,U,U,U,N,243
1072427,0,S,U,U,U,Y,U,Y,14
1072428,0,H,U,U,U,U,U,N,243
1072429,0,N,U,U,U,U,U,Y,412
1072430,0,H,U,U,U,Y,Y,Y,282
1072431,0,N,U,U,U,U,U,N,305
1072432,0,U,U,U,U,U,Y,Y,115
1072433,0,N,U,U,U,U,U,N,207
1072434,0,H,U,U,U,U,U,N,351
1072435,0,N,U,U,U,U,Y,Y,412
1072436,1,O,U,U,U,Y,Y,Y,351
1072437,0,N,U,U,U,U,U,N,243
1072438,1,Z,U,U,U,Y,Y,Y,180
1072439,0,H,U,U,U,U,U,N,168
1072440,0,U,U,U,U,U,U,N,243
1072441,0,N,U,U,U,U,U,Y,305
1072442,0,H,U,U,U,U,U,Y,412
1072443,1,S,U,U,U,U,U,Y,237
1072444,0,N,U,U,U,U,U,N,412
1072445,0,N,U,U,U,Y,Y,Y,243
1072446,0,I,U,U,U,U,U,N,181
1072447,0,H,U,U,U,U,U,N,19
1072448,1,N,U,U,U,U,U,Y,305
1072449,0,N,U,U,U,U,U,Y,310
1072450,0,S,U,U,U,U,U,N,351
1072451,0,O,U,U,U,U,U,Y,412
1072452,0,D,U,U,U,U,U,Y,412
1072453,0,I,Y,U,U,U,U,Y,412
1072454,0,N,U,U,U,U,U,N,412
1072455,0,O,U,U,U,U,U,Y,351
1072456,0,H,U,U,U,U,U,Y,243
1072457,0,N,U,U,U,U,U,Y,305
1072458,1,J,U,U,U,U,U,Y,351
1072459,0,H,U,U,U,U,Y,Y,223
1072460,0,U,U,U,U,U,U,Y,243
1072461,0,U,U,U,U,U,U,Y,412
1072462,0,N,U,Y,Y,U,U,Y,243
1072463,0,G,U,U,U,U,U,N,109
1072464,0,H,U,U,U,U,U,N,52
1072465,0,H,U,U,U,U,U,N,250
1072466,0,U,U,U,U,U,U,N,157
1072467,0,N,U,U,U,U,U,Y,411
1072468,0,H,U,U,U,U,U,N,350
1072469,0,G,U,U,U,U,U,Y,304
1072470,0,S,U,U,U,U,U,N,135
1072471,,,,,,,,,411
1072472,0,N,Y,Y,Y,Y,U,Y,350
1072473,0,I,U,U,U,U,U,N,411
1072474,0,N,U,U,U,U,U,Y,411
1072475,0,S,Y,U,Y,U,U,Y,42
1072476,0,I,U,U,U,U,U,Y,92
1072477,0,N,U,U,Y,Y,Y,N,350
1072478,0,U,U,U,U,U,U,Y,350
1072479,0,N,U,U,U,U,U,N,242
1072480,0,U,U,U,U,U,U,Y,227
1072481,1,D,U,U,U,U,U,Y,411
1072482,0,S,U,U,U,U,U,Y,350
1072483,0,Z,U,Y,U,U,U,Y,350
1072484,0,S,U,U,U,U,Y,Y,304
1072485,0,H,U,U,U,U,U,Y,350
1072486,0,H,U,U,U,U,U,Y,252
1072487,0,G,U,U,U,U,U,N,18
1072488,0,N,U,U,U,U,U,N,171
1072489,0,S,U,U,U,U,Y,N,350
1072490,0,O,Y,U,U,U,U,Y,350
1072491,0,H,U,Y,U,U,U,Y,242
1072492,0,Z,U,U,U,U,U,N,304
1072493,0,S,U,U,Y,U,U,Y,21
1072494,0,R,U,U,U,U,U,Y,271
1072495,0,N,U,U,U,U,U,N,411
1072496,0,U,U,U,U,U,U,N,289
1072497,0,D,U,U,U,U,U,N,411
1072498,0,D,U,U,U,U,U,Y,350
1072499,0,H,U,U,U,U,U,Y,304
1072500,0,N,U,U,U,U,U,Y,242
1072501,0,G,U,U,U,U,U,Y,304
1072502,0,O,U,U,U,U,U,N,349
1072503,1,G,U,U,U,U,Y,Y,350
1072504,0,N,U,U,U,U,U,Y,242
1072505,0,S,U,U,U,U,U,Y,287
1072506,0,U,U,U,U,U,U,N,350
1072507,0,N,U,U,U,U,U,N,304
1072508,0,N,U,U,U,U,U,Y,350
1072509,0,N,U,U,U,U,U,Y,304
1072510,0,N,U,U,U,U,U,N,304
1072511,0,U,U,U,U,U,U,Y,350
1072512,0,S,U,U,U,U,U,N,242
1072513,0,H,U,U,U,U,Y,Y,411
1072514,0,O,U,U,U,U,U,N,9
1072515,0,Z,U,U,U,U,U,Y,24
1072516,0,N,U,U,U,U,U,Y,304
1072517,0,N,Y,U,Y,U,U,Y,350
1072518,0,N,U,U,U,Y,U,Y,411
1072519,1,S,U,U,U,U,U,Y,304
1072520,,,,,,,,,350
1072521,0,D,U,U,U,U,U,N,350
1072522,0,S,U,U,U,U,U,N,350
1072523,0,N,U,U,U,U,U,Y,304
1072524,0,O,U,U,U,U,U,N,242
1072525,0,S,U,U,U,U,U,Y,350
1072526,0,N,U,U,U,U,U,N,411
1072527,0,U,U,U,U,U,U,N,336
1072528,0,N,U,U,U,U,U,N,41
1072529,0,J,U,U,U,U,U,N,232
1072530,0,J,U,Y,U,U,U,Y,350
1072531,0,N,U,U,U,U,U,N,242
1072532,0,N,U,U,U,U,U,Y,350
1072533,0,U,U,U,U,U,U,Y,350
1072534,0,N,U,U,U,U,U,Y,411
1072535,0,N,U,U,U,U,U,Y,350
1072536,0,I,U,U,U,U,U,Y,90
1072537,0,N,U,U,U,U,U,N,51
1072538,0,S,U,U,U,U,U,Y,350
1072539,1,I,Y,U,U,U,Y,Y,304
1072540,0,H,U,U,U,U,U,Y,65
1072541,0,N,U,U,U,U,U,Y,411
1072542,0,U,U,U,U,U,U,N,350
1072543,1,N,U,U,U,U,U,Y,304
1072544,0,N,U,U,U,Y,U,Y,242
1072545,0,U,U,U,U,U,U,N,242
1072546,1,G,U,U,U,Y,Y,Y,304
1072547,0,N,U,U,U,U,U,N,411
1072548,0,H,U,U,U,U,U,N,242
1072549,0,S,U,U,U,U,U,N,216
1072550,0,N,U,U,U,U,U,Y,411
1072551,0,S,U,U,U,U,U,Y,242
1072552,0,N,U,U,U,U,U,Y,411
1072553,0,N,U,U,U,U,U,Y,350
1072554,,,,,,,,,242
1072555,0,O,U,U,U,U,U,N,350
1072556,0,U,U,U,U,U,U,N,411
1072557,0,U,U,U,U,U,U,N,411
1072558,0,N,Y,U,U,U,U,Y,411
1072559,0,S,U,U,U,U,U,Y,411
1072560,0,N,U,U,U,U,U,N,350
1072561,0,U,U,U,U,U,U,Y,242
1072562,0,G,U,U,U,U,U,N,350
1072563,0,J,U,U,U,U,U,Y,35
1072564,0,H,U,U,U,U,U,N,242
1072565,0,U,U,U,U,U,U,Y,411
1072566,0,U,U,U,U,U,U,Y,242
1072567,0,U,U,U,U,U,U,N,304
1072568,0,O,U,U,U,U,U,N,48
1072569,0,H,U,U,U,U,Y,Y,108
1072570,0,N,U,U,U,U,U,Y,328
1072571,0,S,U,U,U,U,U,Y,4
1072572,0,H,U,U,U,U,U,Y,304
1072573,0,G,U,U,U,U,U,N,350
1072574,0,N,U,U,U,U,U,N,67
1072575,0,H,U,U,U,U,U,Y,411
1072576,0,N,U,U,U,Y,U,N,25
1072577,0,U,U,U,U,U,U,Y,141
1072578,0,N,U,U,U,U,U,Y,350
1072579,0,N,U,U,U,U,U,Y,126
1072580,0,H,U,U,U,U,U,Y,350
1072581,0,N,U,U,Y,Y,U,Y,242
1072582,0,S,U,U,U,U,U,Y,242
1072583,0,N,U,U,U,U,U,N,350
1072584,0,N,U,U,U,U,Y,Y,411
1072585,0,S,U,U,U,U,U,N,83
1072586,0,G,U,U,U,Y,Y,Y,411
1072587,0,H,U,U,U,U,U,Y,320
1072588,0,G,U,U,U,Y,Y,Y,411
1072589,0,S,U,U,U,U,U,Y,125
1072590,0,U,U,U,U,U,U,N,390
1072591,0,F,U,U,U,U,Y,Y,242
1072592,0,U,U,Y,U,U,U,Y,52
1072593,0,O,U,U,U,U,U,Y,350
1072594,0,B,U,U,U,U,U,N,411
1072595,0,N,U,U,U,U,U,N,295
1072596,0,U,U,U,U,U,U,N,242
1072597,0,H,U,U,U,U,U,Y,96
1072598,0,J,U,U,U,U,U,Y,304
1072599,0,N,Y,U,U,U,U,Y,350
1072600,0,S,U,U,U,U,U,N,80
1072601,0,S,U,U,Y,U,U,Y,350
1072602,0,N,U,U,U,U,Y,Y,350
1072603,0,U,Y,Y,Y,U,U,Y,242
1072604,0,J,U,U,U,U,U,Y,304
1072605,0,I,U,U,U,U,U,Y,21
1072606,0,F,U,U,U,U,U,N,202
1072607,0,D,U,U,U,U,Y,Y,411
1072608,0,U,U,U,U,U,U,Y,304
1072609,0,I,U,U,U,U,U,Y,242
1072610,0,N,U,U,U,U,U,N,304
1072611,0,S,U,U,U,U,U,N,21
1072612,0,G,U,Y,U,U,U,Y,350
1072613,,,,,,,,,411
1072614,0,U,U,U,U,U,U,N,411
1072615,0,H,U,U,U,U,U,Y,396
1072616,0,N,U,U,U,U,U,N,304
1072617,0,O,U,U,U,U,U,Y,388
1072618,0,U,U,U,U,U,U,Y,411
1072619,0,S,U,U,U,U,U,N,219
1072620,0,O,U,U,U,U,U,N,410
1072621,0,G,U,U,U,U,U,N,303
1072622,0,H,Y,Y,U,U,U,Y,410
1072623,0,N,U,U,U,U,U,Y,241
1072624,0,N,U,U,U,U,U,N,71
1072625,0,N,U,U,U,U,U,Y,349
1072626,0,J,U,U,U,U,U,N,303
1072627,0,Z,U,Y,U,U,U,Y,154
1072628,0,N,U,U,U,Y,U,Y,336
1072629,0,S,U,U,U,U,U,N,226
1072630,0,G,U,U,U,Y,Y,Y,303
1072631,0,N,U,U,U,U,U,N,349
1072632,0,H,U,U,U,U,U,N,349
1072633,0,H,U,U,U,U,U,Y,192
1072634,0,U,U,Y,Y,U,U,Y,410
1072635,0,N,U,U,U,U,U,Y,349
1072636,0,N,U,U,U,U,U,N,303
1072637,0,S,U,U,U,U,U,Y,410
1072638,0,G,U,U,U,U,U,Y,409
1072639,0,N,U,U,U,U,U,N,404
1072640,0,Z,U,U,U,U,U,Y,241
1072641,0,U,U,U,U,U,U,N,349
1072642,0,G,U,U,U,U,U,Y,303
1072643,1,N,U,U,U,U,Y,Y,303
1072644,0,N,U,U,U,Y,U,Y,409
1072645,0,N,U,U,U,U,U,Y,349
1072646,0,Z,U,U,U,U,U,Y,142
1072647,0,N,U,U,U,U,U,Y,410
1072648,0,N,U,U,U,U,U,N,67
1072649,0,N,Y,U,U,U,U,Y,303
1072650,0,H,U,U,U,U,U,N,241
1072651,0,N,U,U,U,U,U,N,276
1072652,0,G,U,U,U,U,U,Y,377
1072653,0,N,U,U,U,U,U,N,349
1072654,0,U,Y,U,U,U,U,Y,303
1072655,0,N,U,U,U,U,U,Y,410
1072656,0,N,U,U,U,U,U,Y,313
1072657,0,H,U,U,U,U,U,Y,241
1072658,0,H,U,U,U,U,U,Y,349
1072659,0,N,U,U,U,U,U,N,234
1072660,,,,,,,,,410
1072661,0,G,U,U,U,U,U,N,410
1072662,0,U,U,U,U,U,U,Y,207
1072663,0,U,U,U,U,U,U,N,145
1072664,0,N,U,U,U,U,U,Y,241
1072665,0,O,U,U,U,U,U,N,38
1072666,0,S,U,U,U,U,U,N,410
1072667,0,N,U,U,U,U,U,N,410
1072668,0,N,U,U,U,U,U,Y,349
1072669,0,N,U,U,U,U,Y,Y,349
1072670,0,J,U,U,U,Y,U,Y,241
1072671,0,U,U,U,U,U,U,Y,303
1072672,0,O,U,U,U,U,U,N,189
1072673,0,N,U,U,U,U,U,N,9
1072674,0,S,U,U,U,U,U,N,349
1072675,,,,,,,,,324
1072676,0,S,U,U,U,U,U,N,48
1072677,0,N,U,U,U,U,U,N,410
1072678,0,H,U,U,U,U,U,N,349
1072679,0,U,U,U,U,U,U,N,106
1072680,0,Z,U,Y,Y,U,U,Y,410
1072681,0,S,U,U,U,U,U,N,410
1072682,0,N,U,U,U,U,U,Y,241
1072683,0,H,U,U,U,U,U,N,349
1072684,0,S,U,U,U,U,U,Y,349
1072685,0,N,U,U,U,U,U,N,349
1072686,0,N,U,U,U,U,U,Y,247
