Customer_ID,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize
1077434,,,U,1,M,,,A,
1077435,3,M,U,1,M,7,1,C,
1077436,11,S,U,6,M,6,2,,A
1077437,,,U,,,,,,
1077438,,,U,,,,,,
1077439,7,M,B,1,M,3,2,C,C
1077440,2,S,A,2,M,6,1,I,A
1077441,13,S,M,3,M,6,2,C,A
1077442,0,M,S,2,M,4,,I,O
1077443,,,U,1,M,,,A,
1077444,3,S,M,4,M,5,1,I,A
1077445,,,U,,M,,,,
1077446,,,U,1,M,6,,C,
1077447,,,U,,,,,,
1077448,5,S,A,2,M,5,1,C,A
1077449,2,S,S,2,M,5,1,I,A
1077450,,,U,,,,,,
1077451,,M,U,1,M,7,2,,
1077452,2,S,U,2,M,5,2,C,A
1077453,9,S,M,6,M,9,2,I,A
1077454,9,M,M,4,M,5,3,I,B
1077455,4,M,B,1,M,1,1,,C
1077456,6,M,A,3,M,1,1,I,B
1077457,0,M,B,1,M,1,2,C,C
1077458,11,S,M,5,M,6,2,I,A
1077459,,M,B,1,M,4,1,C,
1077460,5,S,M,4,M,5,3,I,A
1077461,1,M,M,3,M,7,2,,J
1077462,5,S,M,2,M,5,1,C,A
1077463,7,S,U,4,M,5,,,A
1077464,0,S,M,1,M,3,,B,A
1077465,14,S,M,4,M,9,3,C,A
1077466,,,U,,,,,,
1077467,15,S,M,4,M,7,3,I,A
1077468,4,S,S,2,M,6,1,I,A
1077469,,,U,,,,,,
1077470,3,S,S,1,M,3,,C,A
1077471,7,S,M,2,M,9,2,C,A
1077472,,,U,,,,,,
1077473,1,M,M,3,M,5,,C,J
1077474,7,S,S,1,M,3,,C,A
1077475,9,S,M,4,M,8,,,A
1077476,10,M,S,2,M,1,2,,B
1077477,,,U,,,,,,
1077478,1,M,S,1,M,1,,,O
1077479,,,U,,,,,,
1077480,3,M,M,4,M,5,1,,B
1077481,,,U,,,,,,
1077482,,,,,,,,,
1077483,,,U,,,,,,
1077484,7,S,M,3,M,9,,I,A
1077485,7,S,M,2,M,6,1,I,A
1077486,11,S,S,3,M,5,1,,A
1077487,9,,M,1,M,6,2,,
1077488,1,S,A,6,M,6,,,A
1077489,8,S,A,2,M,9,1,C,A
1077490,7,S,A,3,M,5,,C,A
1077491,3,S,B,1,M,4,1,C,A
1077492,1,S,S,3,M,5,,A,A
1077493,4,S,S,3,M,4,1,I,A
1077494,8,S,M,4,M,8,1,C,A
1077495,6,S,M,5,M,7,1,I,A
1077496,6,,B,1,M,7,,C,
1077497,4,M,U,2,M,9,1,C,B
1077498,4,S,M,2,M,8,,C,A
1077499,1,M,S,1,M,4,1,C,D
1077500,3,,U,2,M,6,,,
1077501,,,U,,,,,,
1077502,,,U,2,M,9,,G,
1077503,15,S,S,2,M,4,,I,A
1077504,3,S,M,1,M,7,2,C,A
1077505,,M,S,2,M,5,,I,
1077506,4,S,U,3,M,9,2,,A
1077507,2,M,S,1,M,5,,C,
1077508,1,S,S,2,M,6,1,I,A
1077509,6,S,B,1,M,9,2,C,A
1077510,6,S,M,2,M,9,2,C,A
1077511,,,,,,,,,
1077512,15,S,M,3,M,7,2,C,A
1077513,,,U,,,,,,
1077514,3,S,M,3,M,9,1,B,A
1077515,,,U,,,,,,
1077516,11,S,S,3,M,2,1,I,A
1077517,6,S,S,2,M,6,1,C,A
1077518,10,S,M,2,M,6,1,C,A
1077519,0,M,B,1,M,1,,,B
1077520,,,U,,,,,,
1077521,8,S,M,2,M,6,2,I,A
1077522,6,M,M,4,M,7,2,C,H
1077523,7,S,S,3,M,4,1,,A
1077524,7,S,M,3,M,6,2,,A
1077525,0,M,U,1,M,1,2,B,B
1077526,7,,U,5,M,6,2,C,
1077527,6,S,S,1,M,4,,C,A
1077528,15,S,M,3,M,6,1,C,A
1077529,1,S,U,2,M,2,1,C,A
1077530,1,S,A,4,M,8,1,,A
1077531,1,,U,2,M,7,1,A,
1077532,,,U,,,,,,
1077533,4,M,A,2,M,8,1,B,N
1077534,3,,B,1,M,2,,C,
1077535,8,S,M,2,M,9,1,C,A
1077536,,,U,2,M,,,G,
1077537,1,M,S,1,M,6,1,C,H
1077538,,,U,,,,,,
1077539,2,S,S,6,M,4,2,C,A
1077540,2,S,M,3,M,7,1,C,A
1077541,11,S,M,5,M,6,1,C,A
1077542,,,U,,,,,,
1077543,,,S,1,M,6,1,C,
1077544,,,U,,,,,,
1077545,3,S,B,1,M,3,,C,A
1077546,,,U,,,,,,
1077547,,,U,,,,,,
1077548,9,S,S,1,M,7,,C,A
1077549,,,U,,,,,,
1077550,,,U,,,,,,
1077551,7,S,M,2,M,5,1,,A
1077552,0,M,M,1,M,8,,B,B
1077553,,,U,,,,,,
1077554,5,S,S,5,M,7,3,C,A
1077555,,,U,,,,,,
1077556,,,U,,,,,,
1077557,2,M,S,1,M,5,,C,N
1077558,0,M,B,1,M,3,1,C,C
1077559,12,M,S,1,M,7,1,A,
1077560,7,S,M,4,M,8,1,C,A
1077561,,,B,1,M,5,1,A,
1077562,2,S,A,2,M,9,,I,A
1077563,6,M,U,4,M,1,1,C,C
1077564,1,,A,2,M,9,1,C,
1077565,,,U,,,,,,
1077566,1,M,U,1,M,6,,C,
1077567,3,S,M,2,M,6,1,I,A
1077568,15,S,S,5,M,3,2,,A
1077569,6,M,S,2,M,3,2,C,B
1077570,3,M,M,3,M,8,1,C,B
1077571,14,S,M,3,M,7,2,I,A
1077572,6,M,B,1,M,9,,B,N
1077573,0,S,U,4,M,8,2,,A
1077574,,,U,,,,,,
1077575,4,S,U,4,M,6,1,,A
1077576,,,,,,,,,
1077577,0,M,U,1,M,9,,A,O
1077578,15,S,S,5,M,3,1,I,A
1077579,3,S,U,2,M,5,,C,A
1077580,9,S,M,3,M,6,1,,A
1077581,,,U,,,,,,
1077582,4,M,S,1,M,3,2,C,D
1077583,,,U,1,M,3,,A,
1077584,15,S,M,5,M,8,1,,A
1077585,,,S,1,M,7,,C,
1077586,,,U,,,,,,
1077587,,,U,1,M,,,C,
1077588,1,S,U,4,M,3,2,A,A
1077589,4,S,M,2,M,3,,I,A
1077590,10,S,M,4,M,9,3,I,A
1077591,,,U,,,,,,
1077592,7,M,M,4,M,7,2,,D
1077593,3,M,U,2,M,6,1,G,O
1077594,,,U,,,,,,
1077595,8,S,S,6,M,2,3,,
1077596,,,U,1,M,,,,
1077597,15,S,M,3,M,6,2,,A
1077598,1,M,U,3,M,1,2,C,I
1077599,2,S,S,3,M,2,1,C,A
1077600,9,M,S,2,M,3,2,I,B
1077601,5,M,S,1,M,6,1,C,
1077602,1,S,M,4,M,6,,,A
1077603,,,U,,,,,,
1077604,10,S,U,2,M,3,2,B,A
1077605,1,M,M,2,M,4,1,I,C
1077606,5,M,S,4,M,2,,C,C
1077607,15,S,M,4,M,5,2,,A
1077608,1,S,U,2,M,6,2,,A
1077609,,,U,,,,,,
1077610,5,S,A,2,M,6,2,C,A
1077611,11,S,S,2,M,1,,I,A
1077612,1,M,S,2,M,5,1,C,E
1077613,2,,A,3,M,6,,I,
1077614,13,S,M,3,M,5,1,,A
1077615,1,S,M,2,M,3,1,H,A
1077616,,,U,,,,,,
1077617,,,U,,,,,,
1077618,4,S,A,2,M,7,2,C,A
1077619,,,U,2,M,5,,,
1077620,1,,B,1,M,9,2,C,
1077621,15,S,M,5,M,7,1,,A
1077622,9,S,M,5,M,7,2,C,A
1077623,3,S,M,4,M,7,,C,A
1077624,3,S,M,4,M,7,,C,A
1077625,2,S,B,1,M,1,1,C,A
1077626,6,S,M,2,M,9,,C,A
1077627,8,S,M,1,M,6,2,C,A
1077628,15,M,S,2,M,1,1,I,B
1077629,,,U,,,,,,
1077630,,,,,,,,,
1077631,7,S,M,4,M,8,1,,A
1077632,13,S,M,2,M,2,2,,A
1077633,2,S,M,1,M,6,,C,A
1077634,,,U,,,,,,
1077635,9,M,M,4,M,8,1,,C
1077636,,,U,,,,,,
1077637,,,U,,,,,,
1077638,15,S,M,2,M,1,2,C,A
1077639,,,,,,,,,
1077640,2,M,U,2,M,1,2,G,C
1077641,6,S,M,2,M,9,1,C,A
1077642,6,M,M,2,M,9,1,I,B
1077643,3,M,U,2,M,2,2,A,N
1077644,15,S,M,2,M,7,1,I,A
1077645,,,U,1,M,,,A,
1077646,,,U,,,,,,
1077647,,,U,1,M,,,C,
1077648,6,M,S,3,M,1,1,C,N
1077649,1,M,A,2,M,9,1,C,B
1077650,9,S,M,5,M,9,1,I,A
1077651,,,U,,,,,,
1077652,4,,U,2,M,5,2,A,
1077653,15,M,S,2,M,7,,B,B
1077654,3,S,S,3,M,9,,I,A
1077655,3,,B,1,M,5,,C,
1077656,12,S,S,1,M,6,2,C,A
1077657,,,U,,,,,,
1077658,,,U,,,,,,
1077659,,,U,,,,,,
1077660,6,S,M,4,M,5,1,C,A
1077661,,,U,,,,,,
1077662,,,U,,,,,,
1077663,7,S,U,3,M,7,1,C,A
1077664,6,,S,1,M,3,,,
1077665,5,S,M,3,M,6,1,I,A
1077666,,,U,,,,,,
1077667,1,S,U,2,M,5,2,G,B
1077668,15,S,S,2,M,6,,C,A
1077669,,,S,1,M,6,,C,
1077670,6,,S,2,M,3,2,C,
1077671,,,U,,,,,,
1077672,2,M,U,3,M,8,2,C,O
1077673,5,S,M,2,M,6,2,G,A
1077674,2,M,S,3,M,6,,,D
1077675,,,U,,,,,,
1077676,2,M,B,1,M,1,,C,N
1077677,,,U,,,,,,
1077678,12,S,M,2,M,9,2,C,A
1077679,0,S,U,2,M,6,2,I,A
1077680,,,U,,,,,,
1077681,3,M,S,2,M,2,1,,N
1077682,,,,,,,,,
1077683,15,S,M,3,M,6,,,A
1077684,,,U,1,M,,,,
1077685,0,S,M,2,M,6,,,A
1077686,9,S,S,3,M,7,2,,A
1077687,9,S,B,1,M,6,1,C,A
1077688,,,,,,,,,
1077689,3,M,U,1,M,1,,B,L
1077690,5,S,M,2,M,9,2,C,A
1077691,1,M,M,1,M,5,1,C,C
1077692,,,U,,,,,,
1077693,7,S,U,4,M,5,2,C,A
1077694,,,U,1,M,,,A,
1077695,1,S,M,3,M,6,1,C,A
1077696,,M,U,1,M,5,2,C,
1077697,8,S,B,1,M,6,,C,A
1077698,,,U,,,,,,
1077699,1,M,A,2,M,6,2,C,
1077700,,,U,,,,,,
1077701,1,S,M,3,M,7,1,,A
1077702,,,S,1,M,4,2,C,
1077703,5,S,A,3,M,7,2,B,A
1077704,7,S,S,1,M,9,,C,B
1077705,15,S,M,5,M,9,1,,A
1077706,6,M,S,3,M,3,1,C,A
1077707,14,S,M,2,M,6,,A,A
1077708,11,,S,4,M,3,2,C,
1077709,,,U,,,,,,
1077710,5,S,M,2,M,4,,C,A
1077711,,,U,,,,,,
1077712,8,S,M,2,M,6,,C,A
1077713,,,U,,,,,,
1077714,,,U,,,,,,
1077715,10,,B,1,M,4,2,C,
1077716,11,S,M,6,M,7,2,,A
1077717,2,M,U,2,M,1,,G,J
1077718,15,S,M,2,M,4,2,C,A
1077719,,,U,,,,,,
1077720,,,U,,,,,,
1077721,,,,,,,,,
1077722,4,S,M,2,M,9,2,I,A
1077723,8,S,M,3,M,6,3,C,B
1077724,3,S,M,5,M,7,,C,A
1077725,5,M,U,4,M,4,1,,
1077726,6,M,M,3,M,9,2,C,B
1077727,2,S,M,6,M,9,3,C,A
1077728,2,S,M,2,M,6,1,I,A
1077729,11,S,M,4,M,3,2,H,A
1077730,6,M,B,1,M,4,,,K
1077731,9,S,S,4,M,7,2,,A
1077732,2,,S,1,M,5,,C,
1077733,,,U,,,,,,
1077734,15,S,M,4,M,6,,,A
1077735,1,S,A,2,M,7,1,C,A
1077736,4,M,M,3,M,6,2,C,C
1077737,1,S,S,1,M,6,,C,
1077738,7,S,M,6,M,3,3,,A
1077739,,,U,,,,,,
1077740,,,,,,,,,
1077741,3,M,B,1,M,2,,C,B
1077742,,,U,,,,,,
1077743,4,M,B,1,M,3,1,C,B
1077744,1,S,M,2,M,7,2,C,A
1077745,,,U,,,,,,
1077746,15,S,S,6,M,1,1,,A
1077747,,M,U,1,M,4,,C,
1077748,6,S,M,6,M,9,2,C,A
1077749,,,U,,,,,,
1077750,6,S,M,1,M,4,2,C,A
1077751,7,S,M,3,M,7,2,I,A
1077752,5,S,M,4,M,8,1,,A
1077753,,,U,,,,,,
1077754,1,S,U,2,M,6,3,G,A
1077755,,,U,,,,,,
1077756,,,U,1,M,,,A,
1077757,0,,M,2,M,8,,C,
1077758,,,U,,,,,,
1077759,10,S,M,2,M,7,2,I,A
1077760,,,U,,,,,,
1077761,8,S,M,5,M,3,2,C,A
1077762,5,S,M,3,M,7,1,C,A
1077763,2,S,S,3,M,6,1,C,A
1077764,9,S,M,5,M,7,,,A
1077765,,,U,,,,,,
1077766,,,U,,,,,,
1077767,6,S,M,4,M,7,2,I,A
1077768,15,S,M,4,M,6,2,I,A
1077769,,,U,,,,,,
1077770,,,S,1,M,8,1,A,
1077771,1,M,S,1,M,1,,C,E
1077772,7,S,M,2,M,7,1,C,A
1077773,2,S,M,4,M,9,,I,A
1077774,13,S,M,2,M,8,1,I,A
1077775,,,U,,,,,,
1077776,2,M,U,2,M,7,1,G,K
1077777,4,S,S,1,M,9,1,C,A
1077778,7,S,S,2,M,4,1,C,A
1077779,7,S,S,1,M,6,2,C,A
1077780,2,M,M,1,M,6,2,C,M
1077781,4,S,S,2,M,6,2,B,A
1077782,0,S,M,2,M,7,2,I,A
1077783,,,U,,,,,,
1077784,1,S,M,3,M,5,2,I,A
1077785,15,S,M,3,M,4,,C,A
1077786,,,U,2,M,,,I,
1077787,1,M,U,2,M,9,1,I,B
1077788,3,S,B,1,M,1,2,C,A
1077789,4,M,U,1,M,3,,,M
1077790,2,S,A,5,M,3,1,I,A
1077791,2,M,M,3,M,6,,C,A
1077792,5,S,S,3,M,7,2,C,A
1077793,,,U,,,,,,
1077794,15,S,M,5,M,6,1,,A
1077795,8,M,M,2,M,5,1,C,A
1077796,0,M,U,1,M,9,,A,C
1077797,3,S,M,3,M,6,2,C,A
1077798,7,M,M,4,M,9,,C,A
1077799,5,M,S,1,M,1,,A,
1077800,,,,,,,,,
1077801,,,U,2,M,,,,
1077802,,,U,,,,,,
1077803,,,U,,,,,,
1077804,7,S,S,6,M,2,3,I,A
1077805,,,U,,,,,,
1077806,8,M,S,3,M,6,3,C,N
1077807,2,M,B,1,M,3,1,A,B
1077808,7,,U,2,M,6,1,C,
1077809,1,M,U,2,M,8,1,C,J
1077810,3,S,A,2,M,6,,C,
1077811,0,S,U,1,M,4,,B,A
1077812,,,U,,,,,,
1077813,9,S,A,3,M,9,2,C,A
1077814,1,S,M,3,M,7,1,C,A
1077815,9,S,M,4,M,6,2,C,A
1077816,,,U,,,,,,
1077817,1,,S,3,M,8,1,G,
1077818,9,S,M,4,M,6,2,,A
1077819,5,M,U,4,M,5,1,C,D
1077820,1,M,B,1,M,3,1,C,A
1077821,,M,S,1,M,8,1,C,
1077822,15,S,M,3,M,6,2,C,A
1077823,5,M,S,2,M,6,2,C,B
1077824,,,U,,,,,,
1077825,2,S,M,4,M,8,2,,A
1077826,,,U,,,,,,
1077827,,,U,,,,,,
1077828,8,S,S,2,M,8,1,I,A
1077829,1,S,B,1,M,6,,C,A
1077830,,,S,1,M,,,C,
1077831,,,U,,,,,,
1077832,,,M,2,M,7,,I,
1077833,1,S,M,3,M,9,2,C,A
1077834,,,U,,,,,,
1077835,2,S,M,4,M,7,1,C,A
1077836,,,U,1,M,6,,C,
1077837,6,S,U,2,M,6,2,I,A
1077838,,M,B,1,M,4,,C,
1077839,3,M,S,1,M,1,1,C,B
1077840,,,U,,,,,,
1077841,,,,,,,,,
1077842,,,U,,,,,,
1077843,2,M,B,1,M,2,2,C,C
1077844,,,U,,,,,,
1077845,6,S,M,6,M,9,1,C,A
1077846,6,S,M,2,M,5,2,I,A
1077847,10,M,B,1,M,5,,C,K
1077848,15,S,M,4,M,6,,,A
1077849,,,U,,,,,,
1077850,3,S,M,2,M,7,,I,A
1077851,,M,S,1,M,6,,C,
1077852,,,U,,,,,,
1077853,,,U,1,M,,,,
1077854,9,M,M,1,M,5,,,B
1077855,15,S,M,5,M,5,1,,A
1077856,1,S,U,2,M,6,,C,A
1077857,1,S,B,1,M,6,1,C,A
1077858,3,M,U,2,M,3,2,C,K
1077859,2,S,B,1,M,5,1,C,A
1077860,1,M,M,1,M,9,2,C,C
1077861,6,S,M,2,M,9,1,C,A
1077862,1,M,U,2,M,7,1,A,
1077863,,,U,,,,,,
1077864,,,,,,,,,
1077865,9,S,M,2,M,6,1,C,A
1077866,,,U,,,,,,
1077867,4,S,B,1,M,1,1,C,A
1077868,,,,,,,,,
1077869,15,S,M,4,M,4,1,,A
1077870,4,S,U,2,M,6,1,I,A
1077871,8,S,U,2,M,6,1,I,A
1077872,15,S,M,2,M,9,1,I,A
1077873,,,U,,,,,,
1077874,5,S,M,3,M,7,3,I,A
1077875,3,M,U,1,M,6,,C,
1077876,,,U,,,,,,
1077877,9,S,M,3,M,6,1,C,A
1077878,,,U,,,,,,
1077879,3,S,M,2,M,6,,C,A
1077880,1,S,U,3,M,4,2,I,A
1077881,15,S,M,2,M,7,1,C,A
1077882,1,S,M,2,M,9,2,C,A
1077883,5,S,U,4,M,7,2,C,A
1077884,,,U,,,,,,
1077885,12,S,M,3,M,7,,,A
1077886,1,S,S,1,M,3,2,C,A
1077887,,,U,,,,,,
1077888,,,U,1,M,,,A,
1077889,0,M,S,1,M,4,,C,K
1077890,,,U,,,,,,
1077891,,,,,,,,,
1077892,6,S,A,4,M,7,,C,A
1077893,7,S,S,3,M,5,1,,A
1077894,0,S,U,1,M,3,,B,A
1077895,1,S,U,3,M,6,,C,A
1077896,1,M,U,2,M,5,2,I,M
1077897,2,M,U,1,M,2,,B,B
1077898,7,S,M,4,M,4,1,C,A
1077899,3,S,M,4,M,7,2,C,A
1077900,15,S,M,2,M,6,1,I,A
1077901,12,S,M,6,M,4,3,C,A
1077902,4,S,M,3,M,7,2,C,A
1077903,,,B,1,M,,,C,
1077904,4,S,B,1,M,3,,C,A
1077905,,,U,,,,,,
1077906,,,,,,,,,
1077907,8,S,U,2,M,7,1,C,A
1077908,,,U,,,,,,
1077909,,,U,,,,,,
1077910,8,S,S,2,M,7,,C,A
1077911,7,S,S,6,M,3,3,,A
1077912,,,U,,,,,,
1077913,15,S,M,3,M,6,,C,A
1077914,,,U,,,,,,
1077915,,,U,,,,,,
1077916,3,,S,1,M,7,2,,
1077917,7,S,M,4,M,7,3,C,A
1077918,0,S,S,1,M,2,,C,A
1077919,15,S,M,6,M,6,3,,A
1077920,,,U,,,,,,
1077921,15,S,M,3,M,5,3,,A
1077922,6,S,U,3,M,3,1,,A
1077923,15,S,M,2,M,7,,I,A
1077924,,,U,,,,,,
1077925,15,S,S,6,M,3,,,A
1077926,6,S,M,2,M,6,2,I,A
1077927,11,S,M,4,M,7,1,C,
1077928,1,S,A,2,M,6,2,C,A
1077929,1,M,S,2,M,2,1,B,B
1077930,0,S,B,1,M,6,1,C,A
1077931,5,S,M,2,M,7,1,C,A
1077932,15,S,M,4,M,9,,,A
1077933,,,U,,,,,,
1077934,,,U,,,,,,
1077935,10,S,M,3,M,9,3,I,A
1077936,,,U,1,M,9,,C,
1077937,6,S,B,1,M,3,,C,A
1077938,,,U,1,M,5,,C,
1077939,,M,U,1,M,8,1,,
1077940,11,,M,1,M,6,,,
1077941,10,S,M,3,M,6,1,I,A
1077942,,,,,,,,,
1077943,11,S,M,2,M,6,,I,A
1077944,,,U,,,,,,
1077945,7,M,M,6,M,3,1,C,B
1077946,4,S,M,2,M,3,2,C,A
1077947,4,M,M,3,M,3,2,I,B
1077948,3,S,U,2,M,4,1,G,A
1077949,,,U,,,,,,
1077950,,,U,,,,,,
1077951,5,S,A,3,M,8,1,C,A
1077952,,M,U,1,M,6,2,A,
1077953,7,S,U,2,M,9,,C,A
1077954,4,S,S,4,M,9,2,I,A
1077955,5,,M,2,M,1,,B,
1077956,5,S,S,2,M,6,2,C,A
1077957,,,,,,,,,
1077958,,,U,,,,,,
1077959,,,U,,,,,,
1077960,,,U,,,,,,
1077961,1,S,U,2,M,3,1,I,A
1077962,3,S,M,4,M,8,2,C,A
1077963,,,U,,,,,,
1077964,9,S,S,3,M,6,1,,A
1077965,2,S,B,1,M,6,,C,A
1077966,1,S,M,3,M,7,,,A
1077967,,,U,,,,,,
1077968,3,,M,2,M,6,,C,
1077969,,,U,,,,,,
1077970,15,S,M,6,M,7,1,C,A
1077971,15,S,M,3,M,6,1,H,A
1077972,,,U,,,,,,
1077973,8,S,M,4,M,3,2,C,A
1077974,,,U,,,,,,
1077975,7,S,M,4,M,5,,I,A
1077976,15,S,M,2,M,6,,I,A
1077977,12,S,M,3,M,7,1,C,A
1077978,3,,S,1,M,7,1,C,
1077979,,,,,,,,,
1077980,1,S,S,5,M,7,1,,A
1077981,8,S,S,2,M,6,1,I,A
1077982,,,U,1,M,,,C,
1077983,1,M,B,1,M,3,,B,J
1077984,11,M,M,4,M,7,1,I,C
1077985,11,S,M,3,M,8,1,I,A
1077986,0,S,S,3,M,7,1,C,A
1077987,,,U,,,,,,
1077988,6,S,U,2,M,1,2,I,A
1077989,,,U,1,M,,,C,
1077990,2,S,B,1,M,4,1,C,A
1077991,5,S,B,1,M,4,,,A
1077992,15,S,S,4,M,4,3,,A
1077993,2,,M,1,M,7,,C,
1077994,,,,,,,,,
1077995,5,S,S,1,M,3,,C,A
1077996,1,S,A,3,M,6,1,C,A
1077997,7,M,A,6,M,6,1,,O
1077998,1,S,M,3,M,6,1,,A
1077999,3,S,S,2,M,9,,C,A
1078000,11,S,S,1,M,6,1,C,A
1078001,7,M,S,1,M,6,,C,B
1078002,9,S,S,5,M,4,1,B,A
1078003,1,S,S,2,M,7,1,C,A
1078004,3,S,M,6,M,9,2,C,A
1078005,8,,U,1,M,9,2,A,
1078006,15,S,M,2,M,8,1,,A
1078007,,,U,,,,,,
1078008,1,,S,2,M,8,2,,
1078009,7,M,M,2,M,9,1,C,L
1078010,14,S,B,1,M,1,1,C,A
1078011,4,,B,1,M,4,2,,
1078012,,,U,,,,,,
1078013,,,S,1,M,2,,A,
1078014,6,S,S,1,M,1,2,C,A
1078015,1,S,M,3,M,6,2,I,A
1078016,,,U,,,,,,
1078017,15,S,S,4,M,6,1,,B
1078018,1,S,A,2,M,2,1,C,A
1078019,7,S,M,5,M,7,2,C,A
1078020,1,M,S,2,M,8,1,I,
1078021,2,M,S,1,M,1,,C,F
1078022,1,M,S,1,M,5,,C,L
1078023,3,S,U,3,M,8,,C,A
1078024,,,U,,,,,,
1078025,1,M,B,1,M,5,,C,H
1078026,,,U,,,,,,
1078027,3,M,S,4,M,7,1,C,B
1078028,,,S,1,M,7,2,C,
1078029,14,S,M,1,M,1,,C,A
1078030,6,S,M,2,M,9,,C,A
1078031,5,S,M,5,M,6,1,C,A
1078032,,,U,,,,,,
1078033,15,M,S,3,M,2,1,I,N
1078034,10,S,A,6,M,4,1,,A
1078035,7,M,M,2,M,7,2,C,J
1078036,1,M,B,1,M,6,,C,G
1078037,,,U,,,,,,
1078038,8,S,M,4,M,4,1,,A
1078039,,,U,,,,,,
1078040,8,M,U,1,M,7,,,
1078041,,,,,,,,,
1078042,,M,S,1,M,,,A,
1078043,,,U,,,,,,
1078044,1,S,B,1,M,3,,C,A
1078045,,,U,,,,,,
1078046,15,S,S,5,M,9,2,,A
1078047,1,M,B,1,M,5,,C,
1078048,4,M,S,1,M,3,,C,
1078049,,,,,,,,,
1078050,15,S,S,3,M,6,2,C,A
1078051,0,M,M,1,M,6,2,C,B
1078052,9,S,M,6,M,6,,C,A
1078053,,,U,,,,,,
1078054,15,S,M,6,M,5,1,,A
1078055,2,M,S,2,M,3,1,C,B
1078056,4,S,S,5,M,4,,,A
1078057,11,M,U,2,M,6,1,C,J
1078058,1,S,M,3,M,7,3,I,A
1078059,15,S,S,1,M,7,,C,A
1078060,4,S,M,2,M,8,1,I,A
1078061,1,M,B,1,M,2,,A,G
1078062,11,S,M,4,M,4,2,C,A
1078063,6,S,M,3,M,9,1,C,A
1078064,,,U,,,,,,
1078065,1,S,U,3,M,6,1,C,A
1078066,4,S,M,2,M,8,2,I,A
1078067,15,S,S,2,M,1,,I,A
1078068,2,S,A,2,M,6,1,C,A
1078069,,,U,,,,,,
1078070,4,S,S,4,M,7,,C,A
1078071,7,,S,1,M,7,,,
1078072,0,S,M,2,M,6,2,C,A
1078073,15,S,M,3,M,9,2,C,A
1078074,4,M,S,3,M,5,,I,I
1078075,,,U,,,,,,
1078076,,,U,,,,,,
1078077,8,S,M,2,M,4,,C,A
1078078,,,U,2,M,7,2,A,
1078079,,M,S,1,M,8,,C,
1078080,,,U,,,,,,
1078081,2,S,A,3,M,8,1,C,A
1078082,5,S,M,3,M,6,2,C,A
1078083,,,U,,,,,,
1078084,7,S,M,6,M,3,2,C,A
1078085,,,U,,,,,,
1078086,3,,S,4,M,6,,,
1078087,1,S,M,2,M,8,2,I,A
1078088,,,U,,,,,,
1078089,5,M,S,1,M,4,2,C,J
1078090,,,U,,,,,,
1078091,0,S,U,3,M,9,2,H,A
1078092,14,S,U,3,M,1,1,,A
1078093,,,U,,,,,,
1078094,,,U,,,,,,
1078095,2,M,A,4,M,1,2,C,L
1078096,,,U,,,,,,
1078097,,,U,,,,,,
1078098,,,U,1,M,,,A,
1078099,,,U,,,,,,
1078100,14,S,S,6,M,5,1,,A
1078101,,,U,,,,,,
1078102,15,S,M,2,M,4,2,C,A
1078103,10,S,A,2,M,6,2,I,A
1078104,1,S,M,2,M,6,,C,A
1078105,3,S,M,3,M,9,3,,A
1078106,7,M,U,2,M,1,,,J
1078107,10,S,A,4,M,9,1,,A
1078108,1,M,M,2,M,3,,I,K
1078109,,,,,,,,,
1078110,,,U,,,,,,
1078111,,,U,,,,,,
1078112,5,S,B,1,M,6,2,C,A
1078113,14,,M,4,M,1,,,
1078114,1,S,M,4,M,8,1,I,A
1078115,4,S,B,1,M,6,,C,
1078116,4,S,U,3,M,5,1,C,A
1078117,7,S,S,4,M,4,,C,A
1078118,,,U,,,,,,
1078119,,,U,,,,,,
1078120,2,S,M,4,M,5,1,C,A
1078121,1,S,B,1,M,3,1,B,A
1078122,,,U,,,,,,
1078123,9,S,A,5,M,6,1,C,A
1078124,12,S,M,2,M,7,,C,A
1078125,9,S,M,5,M,3,1,,A
1078126,3,S,S,2,M,5,,I,A
1078127,2,M,S,3,M,1,1,H,K
1078128,,,U,,,,,,
1078129,8,,U,2,M,7,,G,
1078130,2,S,A,2,M,7,2,I,A
1078131,6,,S,2,M,8,2,G,
1078132,4,M,U,5,M,7,2,,A
1078133,2,S,M,3,M,9,,C,A
1078134,4,M,S,1,M,6,,A,
1078135,5,S,A,2,M,7,2,I,A
1078136,7,S,M,3,M,6,,A,
1078137,4,S,S,3,M,1,,A,A
1078138,,M,S,1,M,,,A,
1078139,,,U,,,,,,
1078140,1,S,U,2,M,3,1,C,A
1078141,2,S,U,2,M,6,2,C,A
1078142,8,M,M,4,M,6,2,,A
1078143,4,S,M,2,M,6,1,C,A
1078144,5,M,S,1,M,2,,C,I
1078145,4,,S,1,M,6,2,C,
1078146,14,S,M,5,M,9,1,I,M
1078147,,,U,,,,,,
1078148,2,M,B,1,M,6,,C,D
1078149,15,S,M,3,M,7,,C,A
1078150,11,S,S,6,M,6,1,C,A
1078151,,,S,1,M,,,C,
1078152,1,S,M,2,M,7,1,I,A
1078153,3,S,U,2,M,5,1,C,A
1078154,,,,,,,,,
1078155,,,U,,,,,,
1078156,2,S,S,2,M,5,1,G,A
1078157,,,U,,,,,,
1078158,,,U,,,,,,
